timestamp,satellite,id,latitude,longitude,height_km
1737766263.035964,Starlink-550 0,0,-10.1671,-164.323,511.61
1737766263.035964,Starlink-550 1,1,-22.9388,-153.5553,515.39
1737766263.035964,Starlink-550 2,2,-34.8107,-140.643,519.89
1737766263.035964,Starlink-550 3,3,-44.8661,-123.8085,524.03
1737766263.035964,Starlink-550 4,4,-51.5434,-101.3794,526.71
1737766263.035964,Starlink-550 5,5,-52.928,-74.7544,527.25
1737766263.035964,Starlink-550 6,6,-48.4815,-49.8804,525.5
1737766263.035964,Starlink-550 7,7,-39.744,-30.5929,521.92
1737766263.035964,Starlink-550 8,8,-28.5615,-16.122,517.44
1737766263.035964,Starlink-550 9,9,-16.1199,-4.5553,513.2
1737766263.035964,Starlink-550 10,10,-3.1065,5.6225,510.2
1737766263.035964,Starlink-550 11,11,10.0125,15.5564,509.0
1737766263.035964,Starlink-550 12,12,22.8064,26.3214,509.57
1737766263.035964,Starlink-550 13,13,34.7153,39.2326,511.37
1737766263.035964,Starlink-550 14,14,44.8161,56.079,513.49
1737766263.035964,Starlink-550 15,15,51.5328,78.5568,515.02
1737766263.035964,Starlink-550 16,16,52.9267,105.2705,515.33
1737766263.035964,Starlink-550 17,17,48.4518,130.2155,514.31
1737766263.035964,Starlink-550 18,18,39.6691,149.5286,512.36
1737766263.035964,Starlink-550 19,19,28.4447,164.0023,510.29
1737766263.035964,Starlink-550 20,20,15.9736,175.5663,509.06
1737766263.035964,Starlink-550 21,21,2.9471,-174.2577,509.4
1737766263.035964,Starlink-550 22,22,-16.6254,-154.1161,513.35
1737766263.035964,Starlink-550 23,23,-29.0326,-142.4667,517.62
1737766263.035964,Starlink-550 24,24,-40.1455,-127.8428,522.08
1737766263.035964,Starlink-550 25,25,-48.752,-108.3306,525.61
1737766263.035964,Starlink-550 26,26,-52.9885,-83.2772,527.28
1737766263.035964,Starlink-550 27,27,-51.369,-56.7214,526.65
1737766263.035964,Starlink-550 28,28,-44.5205,-34.5209,523.89
1737766263.035964,Starlink-550 29,29,-34.3687,-17.8792,519.72
1737766263.035964,Starlink-550 30,30,-22.4472,-5.0821,515.22
1737766263.035964,Starlink-550 31,31,-9.6529,5.6303,511.5
1737766263.035964,Starlink-550 32,32,3.4658,15.5547,509.36
1737766263.035964,Starlink-550 33,33,16.4799,25.7621,509.09
1737766263.035964,Starlink-550 34,34,28.9171,37.4089,510.37
1737766263.035964,Starlink-550 35,35,40.0723,52.0359,512.45
1737766263.035964,Starlink-550 36,36,48.7239,71.5751,514.37
1737766263.035964,Starlink-550 37,37,52.9877,96.7011,515.35
1737766263.035964,Starlink-550 38,38,51.3573,123.3449,514.97
1737766263.035964,Starlink-550 39,39,44.4688,145.5922,513.41
1737766263.035964,Starlink-550 40,40,34.2717,162.2451,511.28
1737766263.035964,Starlink-550 41,41,22.3138,175.041,509.52
1737766263.035964,Starlink-550 42,42,9.4979,-174.2492,509.0
1737766263.035964,Starlink-550 43,43,-3.625,-164.3254,510.28
1737766263.035964,Starlink-550 44,44,-10.1671,-154.323,511.61
1737766263.035964,Starlink-550 45,45,-22.9388,-143.5553,515.39
1737766263.035964,Starlink-550 46,46,-34.8107,-130.643,519.89
1737766263.035964,Starlink-550 47,47,-44.8661,-113.8085,524.03
1737766263.035964,Starlink-550 48,48,-51.5434,-91.3794,526.71
1737766263.035964,Starlink-550 49,49,-52.928,-64.7544,527.25
1737766263.035964,Starlink-550 50,50,-48.4815,-39.8804,525.5
1737766263.035964,Starlink-550 51,51,-39.744,-20.5929,521.92
1737766263.035964,Starlink-550 52,52,-28.5615,-6.122,517.44
1737766263.035964,Starlink-550 53,53,-16.1199,5.4447,513.2
1737766263.035964,Starlink-550 54,54,-3.1065,15.6225,510.2
1737766263.035964,Starlink-550 55,55,10.0125,25.5564,509.0
1737766263.035964,Starlink-550 56,56,22.8064,36.3214,509.57
1737766263.035964,Starlink-550 57,57,34.7153,49.2326,511.37
1737766263.035964,Starlink-550 58,58,44.8161,66.079,513.49
1737766263.035964,Starlink-550 59,59,51.5328,88.5568,515.02
1737766263.035964,Starlink-550 60,60,52.9267,115.2705,515.33
1737766263.035964,Starlink-550 61,61,48.4518,140.2155,514.31
1737766263.035964,Starlink-550 62,62,39.6691,159.5286,512.36
1737766263.035964,Starlink-550 63,63,28.4447,174.0023,510.29
