timestamp,satellite,id,latitude,longitude,height_km
1737766233.035964,Starlink-550 0,0,-8.6534,-165.3707,511.27
1737766233.035964,Starlink-550 1,1,-21.4894,-154.7598,514.89
1737766233.035964,Starlink-550 2,2,-33.5033,-142.1783,519.37
1737766233.035964,Starlink-550 3,3,-43.8355,-125.9021,523.6
1737766233.035964,Starlink-550 4,4,-51.0069,-104.1489,526.5
1737766233.035964,Starlink-550 5,5,-53.0789,-77.7565,527.31
1737766233.035964,Starlink-550 6,6,-49.2575,-52.3747,525.81
1737766233.035964,Starlink-550 7,7,-40.9136,-32.4215,522.4
1737766233.035964,Starlink-550 8,8,-29.9413,-17.4919,517.97
1737766233.035964,Starlink-550 9,9,-17.604,-5.6754,513.65
1737766233.035964,Starlink-550 10,10,-4.6308,4.6003,510.46
1737766233.035964,Starlink-550 11,11,8.4974,14.5089,509.04
1737766233.035964,Starlink-550 12,12,21.3536,25.1173,509.43
1737766233.035964,Starlink-550 13,13,33.403,37.6971,511.13
1737766233.035964,Starlink-550 14,14,43.7801,53.9827,513.26
1737766233.035964,Starlink-550 15,15,50.9927,75.779,514.89
1737766233.035964,Starlink-550 16,16,53.0787,102.2578,515.37
1737766233.035964,Starlink-550 17,17,49.2325,127.7154,514.49
1737766233.035964,Starlink-550 18,18,40.8441,147.6986,512.61
1737766233.035964,Starlink-550 19,19,29.8288,162.6325,510.51
1737766233.035964,Starlink-550 20,20,17.4603,174.4465,509.13
1737766233.035964,Starlink-550 21,21,4.472,-175.2797,509.27
1737766233.035964,Starlink-550 22,22,-15.1363,-155.2239,512.91
1737766233.035964,Starlink-550 23,23,-27.6418,-143.8109,517.09
1737766233.035964,Starlink-550 24,24,-38.9544,-129.6278,521.59
1737766233.035964,Starlink-550 25,25,-47.9374,-110.7714,525.28
1737766233.035964,Starlink-550 26,26,-52.7837,-86.2624,527.2
1737766233.035964,Starlink-550 27,27,-51.8577,-59.5339,526.84
1737766233.035964,Starlink-550 28,28,-45.5219,-36.6661,524.3
1737766233.035964,Starlink-550 29,29,-35.6607,-19.4487,520.24
1737766233.035964,Starlink-550 30,30,-23.889,-6.305,515.73
1737766233.035964,Starlink-550 31,31,-11.1637,4.5755,511.86
1737766233.035964,Starlink-550 32,32,1.9401,14.5349,509.51
1737766233.035964,Starlink-550 33,33,14.9883,24.6546,509.03
1737766233.035964,Starlink-550 34,34,27.5221,36.0649,510.16
1737766233.035964,Starlink-550 35,35,38.876,50.2498,512.2
1737766233.035964,Starlink-550 36,36,47.9044,69.1291,514.19
1737766233.035964,Starlink-550 37,37,52.7814,93.7053,515.3
1737766233.035964,Starlink-550 38,38,51.8493,120.5237,515.09
1737766233.035964,Starlink-550 39,39,45.4755,143.444,513.63
1737766233.035964,Starlink-550 40,40,35.5687,160.6752,511.53
1737766233.035964,Starlink-550 41,41,23.7591,173.8184,509.67
1737766233.035964,Starlink-550 42,42,11.0103,-175.3038,508.97
1737766233.035964,Starlink-550 43,43,-2.0997,-165.3452,510.03
1737766233.035964,Starlink-550 44,44,-8.6534,-155.3707,511.27
1737766233.035964,Starlink-550 45,45,-21.4894,-144.7598,514.89
1737766233.035964,Starlink-550 46,46,-33.5033,-132.1783,519.37
1737766233.035964,Starlink-550 47,47,-43.8355,-115.9021,523.6
1737766233.035964,Starlink-550 48,48,-51.0069,-94.1489,526.5
1737766233.035964,Starlink-550 49,49,-53.0789,-67.7565,527.31
1737766233.035964,Starlink-550 50,50,-49.2575,-42.3747,525.81
1737766233.035964,Starlink-550 51,51,-40.9136,-22.4215,522.4
1737766233.035964,Starlink-550 52,52,-29.9413,-7.4919,517.97
1737766233.035964,Starlink-550 53,53,-17.604,4.3246,513.65
1737766233.035964,Starlink-550 54,54,-4.6308,14.6003,510.46
1737766233.035964,Starlink-550 55,55,8.4974,24.5089,509.04
1737766233.035964,Starlink-550 56,56,21.3536,35.1173,509.43
1737766233.035964,Starlink-550 57,57,33.403,47.6971,511.13
1737766233.035964,Starlink-550 58,58,43.7801,63.9827,513.26
1737766233.035964,Starlink-550 59,59,50.9927,85.779,514.89
1737766233.035964,Starlink-550 60,60,53.0787,112.2578,515.37
1737766233.035964,Starlink-550 61,61,49.2325,137.7154,514.49
1737766233.035964,Starlink-550 62,62,40.8441,157.6986,512.61
1737766233.035964,Starlink-550 63,63,29.8288,172.6325,510.51
1737766233.035964,Starlink-550 64,64,17.4603,-175.5535,509.13
1737766233.035964,Starlink-550 65,65,4.472,-165.2797,509.27
1737766233.035964,Starlink-550 66,66,-15.1363,-145.2239,512.91
1737766233.035964,Starlink-550 67,67,-27.6418,-133.8109,517.09
1737766233.035964,Starlink-550 68,68,-38.9544,-119.6278,521.59
1737766233.035964,Starlink-550 69,69,-47.9374,-100.7714,525.28
1737766233.035964,Starlink-550 70,70,-52.7837,-76.2624,527.2
1737766233.035964,Starlink-550 71,71,-51.8577,-49.5339,526.84
