source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021153,0.026441,True,0.026899,0.000458,2.000000,4.000000,6341368.254808,8064035.526280,6.178131
10028,10010,city,1.500000,0.021153,0.031729,True,0.032215,0.000486,3.000000,4.000000,6341368.254808,9657881.918265,6.308092
10028,10010,city,2.000000,0.021153,0.042305,True,0.045336,0.003031,5.000000,6.000000,6341368.254808,13591538.130413,6.105583
10064,10028,city,1.250000,0.039598,0.049498,True,0.050473,0.000975,1.000000,8.000000,11871221.938696,15131378.904614,3.276409
10064,10028,city,1.500000,0.039598,0.059397,True,0.059236,-0.000161,4.000000,8.000000,11871221.938696,17758595.925114,3.192152
10064,10028,city,2.000000,0.039598,0.079196,True,0.080853,0.001656,5.000000,10.000000,11871221.938696,24238998.461418,3.086255
10025,10035,city,1.250000,0.068792,0.085990,True,0.084381,-0.001609,7.000000,11.000000,20623308.387573,25296738.906531,5.952112
10025,10035,city,1.500000,0.068792,0.103188,True,0.102639,-0.000549,10.000000,12.000000,20623308.387573,30770296.343050,5.966914
10025,10035,city,2.000000,0.068792,0.137584,True,0.115648,-0.021936,13.000000,13.000000,20623308.387573,34670372.035377,6.440548
10179,10001,city,1.250000,0.055704,0.069630,False,,,,,16699636.014658,,1.266488
10179,10001,city,1.500000,0.055704,0.083556,False,,,,,16699636.014658,,1.300688
10179,10001,city,2.000000,0.055704,0.111408,False,,,,,16699636.014658,,1.284072
10883,10255,city,1.250000,0.051666,0.064583,True,0.081310,0.016727,1.000000,13.000000,15489211.918317,24376119.888933,2.398882
10883,10255,city,1.500000,0.051666,0.077500,True,0.081310,0.003810,1.000000,13.000000,15489211.918317,24376119.888933,2.366386
10883,10255,city,2.000000,0.051666,0.103333,True,0.107732,0.004399,3.000000,17.000000,15489211.918317,32297150.977151,2.378303
10300,10065,city,1.250000,0.006572,0.008215,True,0.014017,0.005802,1.000000,1.000000,1970336.655877,4202241.585827,2.021119
10300,10065,city,1.500000,0.006572,0.009859,True,0.014017,0.004159,1.000000,1.000000,1970336.655877,4202241.585827,2.383598
10300,10065,city,2.000000,0.006572,0.013145,True,0.014017,0.000872,1.000000,1.000000,1970336.655877,4202241.585827,3.061083
