source,target,shortest_path_delay,shortest_path_dist,target_delay,spare_path_found,spare_path_delay,spare_path_dist,spare_edges_count,normal_edges_count,duration_s,error
10025,10035,0.05922414989988762,17754953.471447762,0.07403018737485953,True,0.07074464600306764,21208711.315599523,4,12,4.396201283205301,
