gs_id,delay_ms,calc_time_ms
10001,1.7700880506853034,0.06505381315946579
10002,1.9428225223125306,0.03622891381382942
10003,1.9289639667498577,0.036899931728839874
10004,2.1826168516985662,0.03370409831404686
10005,2.866937494472366,0.03634905442595482
10006,2.2260377391186195,0.03658980131149292
10007,1.929343757169841,0.041489023715257645
10008,1.9511566004172511,0.038072001188993454
10009,2.5221192293230033,0.03591878339648247
10010,1.996228760188583,0.04577822983264923
10011,1.9829528476542584,0.032701995223760605
10012,1.8992362070722941,0.02948567271232605
10013,1.8787260681679547,0.032120849937200546
10014,1.8987679907094788,0.026540830731391907
10015,6.768565115335778,0.047040171921253204
10016,2.199396525161201,0.03227079287171364
10017,2.09015656141069,0.03269268199801445
10018,2.5138716431570627,0.03235228359699249
10019,1.890073040010838,0.026159919798374176
10020,2.2512881867268844,0.03170035779476166
10021,1.909899194187692,0.03270292654633522
10022,2.5244504402397827,0.04551699385046959
10023,2.1349517673480243,0.019838102161884308
10024,2.1265257435824503,0.04086783155798912
10025,1.8262754359920095,0.06557535380125046
10026,2.3147448797788894,0.02580927684903145
10027,1.718121004569385,0.0227438285946846
10028,1.7816465321524295,0.06198836490511894
10029,1.7726494331153377,0.022973865270614624
10030,2.1829457880845045,0.02936599776148796
10031,2.1643612282667446,0.034747179597616196
10032,2.1222368565895526,0.037861987948417664
10033,1.7439393802898293,0.01972820609807968
10034,2.1496792921909065,0.0377018004655838
10035,1.7984362793189776,0.029546208679676056
10036,2.8476574593347443,0.03167986869812012
10037,2.205977298469491,0.028534792363643646
10038,2.141892304918226,0.04375400021672249
10039,2.251888996251639,0.03186101093888283
10040,1.732247871074303,0.04402408376336098
10041,1.8549488305718742,0.03490690141916275
10042,1.8400137669678132,0.03769202157855034
10043,2.227628108192009,0.02921605482697487
10044,2.303935345155707,0.04254095256328583
10045,2.474851997751706,0.03156997263431549
10046,2.37150082584528,0.02876482903957367
10047,1.7602099180349675,0.019668135792016983
10048,2.2884131518906505,0.03199093043804169
10049,2.6200237603850574,0.02921605482697487
10050,1.7384276131175278,0.0346871092915535
10051,1.9860597485292553,0.035156961530447006
10052,2.230723886293933,0.035007018595933914
10053,1.8944250425361358,0.02870475873351097
10054,2.163847564773152,0.04392396658658981
10055,2.027531396247808,0.04405388608574867
10056,2.337852035418552,0.03454601392149925
10057,1.8676463238851,0.050094909965991974
10058,1.8972155803546886,0.03519700840115547
10059,2.5831802728457403,0.03430619835853577
10060,1.7314596970356075,0.022673048079013824
10061,2.2098418012380527,0.02885516732931137
10062,2.693433415325997,0.0284537672996521
10063,2.2106685083320183,0.03177998587489128
10064,2.173145080171849,0.028644688427448273
10065,2.082461262431912,0.04330277442932129
10066,2.005359386648103,0.03745220601558685
10067,2.1603816016743154,0.03221118822693825
10068,2.046150981266729,0.03169011324644089
10069,1.7915095054481072,0.07421104237437248
10070,2.158506584447746,0.04050694406032562
10071,2.5576160825401053,0.03472622483968735
10072,2.323835748279035,0.03320304676890373
10073,2.0043639587829656,0.029276125133037567
10074,3.0512704930315926,0.013455282896757126
10075,1.787431775099282,0.040247105062007904
10076,1.712313603939435,0.019418075680732727
10077,1.7080728077935823,0.01945672556757927
10078,6.559611080034688,0.019867904484272003
10079,2.818620468531918,0.03179023042321205
10080,3.196358691347621,0.040397047996520996
10081,1.9226220311508995,0.03775209188461304
10082,1.8871973782745193,0.03775162622332573
10083,2.3966496333606657,0.028835143893957138
10084,1.873764614136025,0.03448501229286194
10085,1.9572755053219644,0.03240210935473442
10086,1.7365093047703006,0.04435377195477486
10087,2.078880572047912,0.028704293072223663
10088,1.8956498997428173,0.03497675061225891
10089,1.753579803013222,0.0551147386431694
10090,2.0369323656383718,0.0377018004655838
10091,2.418237374415472,0.02876482903957367
10092,2.02867770117742,0.03202119842171669
10093,2.0026339017208246,0.03171991556882858
10094,2.220959848762515,0.035017263144254684
10095,1.8188701337678863,0.07052533328533173
10096,2.127626026815554,0.02541765570640564
10097,1.7039369780485114,0.019556842744350433
10098,1.8907776561664624,0.02877507358789444
10099,2.554670626350603,0.02863490954041481
10100,3.280944467448489,0.03762124106287956
