source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021221,0.026526,True,0.026583,0.000057,4.000000,2.000000,6361780.359584,7969297.192035,6.912331
10028,10010,city,1.500000,0.021221,0.031831,True,0.031531,-0.000300,5.000000,2.000000,6361780.359584,9452771.581825,7.200180
10028,10010,city,2.000000,0.021221,0.042441,True,0.038295,-0.004146,5.000000,3.000000,6361780.359584,11480526.665987,6.861514
10064,10028,city,1.250000,0.040754,0.050943,True,0.052528,0.001585,4.000000,8.000000,12217867.016448,15747431.009018,5.903006
10064,10028,city,1.500000,0.040754,0.061132,True,0.061186,0.000054,7.000000,5.000000,12217867.016448,18342989.111003,5.709413
10064,10028,city,2.000000,0.040754,0.081509,True,0.071429,-0.010080,6.000000,9.000000,12217867.016448,21413909.567683,5.919513
10025,10035,city,1.250000,0.059801,0.074751,True,0.079948,0.005197,3.000000,13.000000,17927804.695423,23967701.430505,1.805105
10025,10035,city,1.500000,0.059801,0.089701,True,0.093411,0.003710,5.000000,15.000000,17927804.695423,28003810.321714,1.815337
10025,10035,city,2.000000,0.059801,0.119601,True,0.093411,-0.026191,5.000000,15.000000,17927804.695423,28003810.321714,1.831002
10179,10001,city,1.250000,0.055991,0.069989,True,0.071264,0.001275,4.000000,13.000000,16785718.876793,21364504.013841,5.432912
10179,10001,city,1.500000,0.055991,0.083987,True,0.084380,0.000394,6.000000,13.000000,16785718.876793,25296613.008303,5.827131
10179,10001,city,2.000000,0.055991,0.111982,True,0.093386,-0.018596,7.000000,14.000000,16785718.876793,27996496.832629,5.460760
10883,10255,city,1.250000,0.051976,0.064970,False,,,,,15582084.586612,,1.355381
10883,10255,city,1.500000,0.051976,0.077964,False,,,,,15582084.586612,,1.357289
10883,10255,city,2.000000,0.051976,0.103952,False,,,,,15582084.586612,,1.353254
10300,10065,city,1.250000,0.006580,0.008225,True,0.008548,0.000323,2.000000,0.000000,1972567.735082,2562596.853755,2.576481
10300,10065,city,1.500000,0.006580,0.009870,True,0.008548,-0.001322,2.000000,0.000000,1972567.735082,2562596.853755,2.521712
10300,10065,city,2.000000,0.006580,0.013160,True,0.016684,0.003525,4.000000,1.000000,1972567.735082,5001808.916448,2.984387
