source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021777,0.027222,True,0.027345,0.000123,3,3,6528682.968863,8197723.239317,6.502986
10028,10010,city,1.500000,0.021777,0.032666,True,0.032903,0.000237,5,3,6528682.968863,9863999.581642,6.635601
10028,10010,city,2.000000,0.021777,0.043555,True,0.044721,0.001166,4,6,6528682.968863,13406959.031538,6.658236
10064,10028,city,1.250000,0.041324,0.051655,True,0.052334,0.000679,7,4,12388686.722497,15689384.317725,4.910403
10064,10028,city,1.500000,0.041324,0.061986,True,0.062262,0.000275,3,8,12388686.722497,18665614.637510,4.949962
10064,10028,city,2.000000,0.041324,0.082648,True,0.079937,-0.002712,3,12,12388686.722497,23964475.931786,5.154120
10025,10035,city,1.250000,0.054888,0.068610,True,0.068933,0.000323,5,10,16454948.614241,20665613.128058,5.597743
10025,10035,city,1.500000,0.054888,0.082332,True,0.082733,0.000401,7,12,16454948.614241,24802775.666914,5.561874
10025,10035,city,2.000000,0.054888,0.109776,True,0.091948,-0.017828,7,14,16454948.614241,27565314.494117,5.394880
10179,10001,city,1.250000,0.055799,0.069749,True,0.070195,0.000446,2,15,16728112.318600,21043878.202772,3.020546
10179,10001,city,1.500000,0.055799,0.083698,True,0.083526,-0.000172,3,18,16728112.318600,25040581.901465,2.802966
10179,10001,city,2.000000,0.055799,0.111598,True,0.096966,-0.014632,3,20,16728112.318600,29069543.025096,2.984096
10883,10255,city,1.250000,0.051921,0.064901,True,0.061451,-0.003450,7,4,15565468.324425,18422646.455186,5.646571
10883,10255,city,1.500000,0.051921,0.077881,True,0.078717,0.000836,9,6,15565468.324425,23598805.200642,5.349894
10883,10255,city,2.000000,0.051921,0.103842,True,0.098343,-0.005499,5,13,15565468.324425,29482417.126204,5.507133
10300,10065,city,1.250000,0.008395,0.010493,True,0.009962,-0.000532,1,0,2516691.911944,2986397.658730,5.286207
10300,10065,city,1.500000,0.008395,0.012592,True,0.009962,-0.002631,1,0,2516691.911944,2986397.658730,5.113921
10300,10065,city,2.000000,0.008395,0.016790,True,0.016778,-0.000012,4,1,2516691.911944,5029908.219807,5.402462
