source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020940,0.026175,True,0.027293,0.001118,3.000000,3.000000,6277646.990022,8182305.241383,6.555391
10028,10010,city,1.500000,0.020940,0.031410,True,0.031565,0.000155,5.000000,3.000000,6277646.990022,9463073.967213,6.924840
10028,10010,city,2.000000,0.020940,0.041880,True,0.044682,0.002803,3.000000,7.000000,6277646.990022,13395474.908408,6.753752
10064,10028,city,1.250000,0.043014,0.053768,True,0.054182,0.000414,2.000000,7.000000,12895405.946999,16243460.558911,4.418874
10064,10028,city,1.500000,0.043014,0.064522,True,0.064740,0.000218,4.000000,8.000000,12895405.946999,19408515.547172,4.685535
10064,10028,city,2.000000,0.043014,0.086029,True,0.081282,-0.004747,4.000000,11.000000,12895405.946999,24367634.781237,4.430650
10025,10035,city,1.250000,0.063789,0.079737,True,0.074936,-0.004800,7.000000,9.000000,19123530.431720,22465330.741031,2.021476
10025,10035,city,1.500000,0.063789,0.095684,True,0.088541,-0.007143,8.000000,12.000000,19123530.431720,26543863.649065,1.931962
10025,10035,city,2.000000,0.063789,0.127578,True,0.088541,-0.039038,8.000000,12.000000,19123530.431720,26543863.649065,1.978060
10179,10001,city,1.250000,0.052628,0.065785,True,0.062556,-0.003229,1.000000,12.000000,15777399.843372,18753792.580851,3.790078
10179,10001,city,1.500000,0.052628,0.078942,True,0.080331,0.001389,2.000000,17.000000,15777399.843372,24082517.383848,3.848090
10179,10001,city,2.000000,0.052628,0.105255,True,0.102370,-0.002885,6.000000,17.000000,15777399.843372,30689821.209979,3.937407
10883,10255,city,1.250000,0.051651,0.064564,True,0.087980,0.023416,1.000000,15.000000,15484647.195563,26375747.370396,2.391043
10883,10255,city,1.500000,0.051651,0.077477,True,0.087980,0.010503,1.000000,15.000000,15484647.195563,26375747.370396,2.326250
10883,10255,city,2.000000,0.051651,0.103302,True,0.101249,-0.002054,3.000000,17.000000,15484647.195563,30353626.235879,2.274516
10300,10065,city,1.250000,0.009254,0.011568,False,,,,,2774311.585587,,1.307578
10300,10065,city,1.500000,0.009254,0.013881,False,,,,,2774311.585587,,1.312489
10300,10065,city,2.000000,0.009254,0.018508,False,,,,,2774311.585587,,1.301415
