timestamp,mean,median,min,max,count,q25,q75,unreachable_count,total_gs,reachable_count
1735690560,2.1982554986217573,2.0387499067040817,1.700568324615576,9.59106338483132,1000,1.861980535324683,2.2961874408690037,0.0,1000,1000.0
1735690620,2.223539890682731,2.0832072361112592,1.7012113188280735,9.074026346371042,1000,1.856980045324599,2.4223753790967173,0.0,1000,1000.0
1735690680,2.271551659454407,2.068272820020698,1.703551027669295,10.125056486659991,1000,1.9000744591874863,2.349670203656379,0.0,1000,1000.0
1735690740,2.280056797447094,2.0592655961157513,1.6991194206667446,9.596426438090983,1000,1.8801581541085497,2.3822968784239356,0.0,1000,1000.0
1735690800,2.244519605840587,2.0322511547684465,1.7002793008861097,7.673686041029337,1000,1.8570628282409172,2.3202959275563644,0.0,1000,1000.0
1735690860,2.3609483957725006,2.0907833163480216,1.700938843629752,12.01746889937982,1000,1.884153804656892,2.4220061967321542,0.0,1000,1000.0
1735690920,2.354332802316254,2.0598078312025465,1.7012583042480889,10.234958495738312,1000,1.8632627865042841,2.356591770075059,0.0,1000,1000.0
1735690980,2.1343078792514696,2.0107440411498643,1.6985833604225389,6.922506209177415,1000,1.8336317740698769,2.304831814041128,0.0,1000,1000.0
1735691040,2.3344698552270597,2.023089693564514,1.6987250042447044,9.961297156525,1000,1.8488787478972053,2.353574737277393,0.0,1000,1000.0
1735691100,2.14398973310285,2.0234830017391077,1.699361636368924,9.244648503835442,1000,1.8483929858204582,2.2351540568276675,0.0,1000,1000.0
1735691160,2.1832065846135373,2.007897670676338,1.701883224551928,9.070523437895694,1000,1.837576927670972,2.315755276992842,0.0,1000,1000.0
1735691220,2.2348194353871427,2.0330105947810395,1.699228761299039,10.209073060851034,1000,1.8602578959721026,2.3401761891479147,0.0,1000,1000.0
1735691280,2.228732346140606,1.9964351432940557,1.699692603561259,9.699066725541842,1000,1.83886771186856,2.269670123230718,0.0,1000,1000.0
1735691340,2.1868179457427783,2.008173895661308,1.700787257439284,7.970965604098929,1000,1.8595518387033485,2.2895829366455986,0.0,1000,1000.0
1735691400,2.2057687772158134,2.0775448649118484,1.704739067250502,6.994826359140739,1000,1.8775432971919992,2.357801618566917,0.0,1000,1000.0
1735691460,2.4200195663681776,2.0740150558135495,1.7068348606934491,11.985441996611508,1000,1.9059819158000575,2.443799285265354,0.0,1000,1000.0
1735691520,2.2662684636502846,2.070634572616583,1.700769421373413,8.010212315664761,1000,1.8415343443954508,2.404035766650494,0.0,1000,1000.0
1735691580,2.5764131325926436,2.1069014496879994,1.701624432202405,14.574736560320432,1000,1.9144001051498964,2.486815453093294,0.0,1000,1000.0
1735691640,2.135308263565753,2.009850236016684,1.6992745973372487,9.02305394901835,1000,1.847195964010934,2.2197879875170097,0.0,1000,1000.0
1735691700,2.2199581857833572,2.0155050132418255,1.699267653341296,11.865699380884072,1000,1.8646995049942436,2.2833978588009067,0.0,1000,1000.0
1735691760,2.218570549645002,2.0274088092295957,1.6991050871831257,9.878210999777584,1000,1.8490591029907084,2.356787964161611,0.0,1000,1000.0
1735691820,2.1985905034435875,2.019430230221655,1.7020978125896893,9.619836459579842,1000,1.853901779672502,2.2828977280998997,0.0,1000,1000.0
1735691880,2.2229979172359253,2.0504670647642853,1.7002565393858684,9.114942933900664,1000,1.852579592019137,2.3335047122497667,0.0,1000,1000.0
1735691940,2.175282537583618,2.02392230529268,1.6986470354443954,9.820849191724095,1000,1.8430392219813374,2.2627712340417316,0.0,1000,1000.0
1735692000,2.279862606032419,2.078769977801678,1.7013007450579147,9.610440684190966,1000,1.8586916514465226,2.4270236565453067,0.0,1000,1000.0
1735692060,2.1195082511486603,2.000625311286676,1.7004795700887456,7.99433786998471,1000,1.8293914728489202,2.3161831261623074,0.0,1000,1000.0
1735692120,2.263566641218125,2.049666573219352,1.7020599125727187,14.635057506426635,1000,1.8807396689733233,2.3569686316211906,0.0,1000,1000.0
1735692180,2.194541911443133,2.032880222459677,1.7002759349765462,9.8037364788712,1000,1.8521087764897572,2.279369925323266,0.0,1000,1000.0
1735692240,2.390208722875942,2.0794674789267082,1.6979718217282702,9.76049626929671,1000,1.8896697937558904,2.417099520575152,0.0,1000,1000.0
1735692300,2.425222097016592,2.08553499647793,1.6989182735185095,9.214285792308656,1000,1.8725970837487007,2.4931452212507503,0.0,1000,1000.0
1735692360,2.308052976604226,2.0791470804824184,1.6990049527066946,14.627727571937864,1000,1.900783099284225,2.3645504113962286,0.0,1000,1000.0
1735692420,2.2126077061343405,2.062200653274055,1.6983341576328834,9.063934822470864,1000,1.8705402918089837,2.360058767917473,0.0,1000,1000.0
1735692480,2.1668354142292885,2.0246287179892026,1.6997130314740565,9.801649826257634,1000,1.8681395290259084,2.28759598365495,0.0,1000,1000.0
1735692540,2.405678509996796,2.0599683305436396,1.6983687552695612,9.595835575485497,1000,1.865112099996197,2.375206793970472,0.0,1000,1000.0
1735692600,2.190126314508238,2.0191013378399134,1.698475154982781,7.932813109615151,1000,1.8486814161970422,2.300400911573278,0.0,1000,1000.0
1735692660,2.306227823900934,2.0931611294997845,1.7029877667568567,16.261904976266443,1000,1.8826404297387693,2.455562898527804,0.0,1000,1000.0
1735692720,2.44884594376848,2.068608207073411,1.7024569623606114,12.181878278579788,1000,1.8630700861156164,2.362267707923693,0.0,1000,1000.0
1735692780,2.2397301144539834,2.015692860253095,1.6979169652647503,9.738463287431976,1000,1.855468357506195,2.3032320391668666,0.0,1000,1000.0
1735692840,2.318493537805303,2.047951301485154,1.7008474588621891,9.25647288396887,1000,1.857438528156079,2.377671536568331,0.0,1000,1000.0
1735692900,2.33052099509649,2.0740393988947474,1.704081400884876,16.47943555156386,1000,1.8841089266698334,2.403420039010638,0.0,1000,1000.0
1735692960,2.2321151873192067,2.0684969919855316,1.7066624061036344,9.596306648466888,1000,1.8498791858045887,2.3978085550855193,0.0,1000,1000.0
1735693020,2.2003341264366547,2.0493442011723646,1.698671305509993,8.587287471853701,1000,1.8734492229430753,2.3452882538534436,0.0,1000,1000.0
1735693080,2.397584730688236,2.0415920634717537,1.6994388639872289,9.266438214431558,1000,1.8649447452377932,2.34625283204451,0.0,1000,1000.0
1735693140,2.273751464932065,2.050239704770143,1.702705459534615,8.685905868617843,1000,1.8664298636055694,2.3263080206190403,0.0,1000,1000.0
1735693200,2.292265805252559,2.0694941403691764,1.7005974502377186,11.977826752624123,1000,1.8672373280237375,2.362041323855644,0.0,1000,1000.0
1735693260,2.181535771855161,2.0617498328955453,1.7005520278795367,12.322289768531704,1000,1.8945474000599973,2.3281487687051436,0.0,1000,1000.0
1735693320,2.302494503740586,2.0544358589729006,1.6991911838349028,9.624483505970478,1000,1.8492143845596614,2.3820399539317636,0.0,1000,1000.0
1735693380,2.2986193946137825,2.057915191518707,1.7035641502925345,9.818777047593173,1000,1.868258597363851,2.3774061540475637,0.0,1000,1000.0
1735693440,2.2338699042510757,2.0753094631397264,1.6999831946835984,9.110143907398152,1000,1.8853711720175634,2.3600296789743958,0.0,1000,1000.0
1735693500,2.3730151773092443,2.0208368357114046,1.702018732987434,11.950656685936666,1000,1.8585354319412242,2.4008296057821914,0.0,1000,1000.0
1735693560,2.1564882171949726,2.0159765134870415,1.704802768145437,9.775143101981298,1000,1.8346258334627195,2.335131591489696,0.0,1000,1000.0
1735693620,2.339242964224394,2.0102709137750256,1.7018958979530157,14.311856236435872,1000,1.8473463956998586,2.275546126034778,0.0,1000,1000.0
1735693680,2.167118572732564,2.0138525819328272,1.6983869325650265,8.769353313671214,1000,1.825794942355421,2.283960298583508,0.0,1000,1000.0
1735693740,2.199439983456726,2.024842610461029,1.6980177001912866,11.899998027505807,1000,1.839480838712622,2.2578822451435068,0.0,1000,1000.0
1735693800,2.2795289429591667,2.0495540569858344,1.7014109317986394,11.711020864382911,1000,1.8770510977389456,2.3716269512421673,0.0,1000,1000.0
1735693860,2.280052739809245,2.0214608742760145,1.7020059943588073,9.31398998068436,1000,1.827756320507759,2.3566267846692472,0.0,1000,1000.0
1735693920,2.2952623336034392,2.040521761822606,1.701137807376233,16.25910290793119,1000,1.8774523325566743,2.3200449981984783,0.0,1000,1000.0
1735693980,2.334331234524035,2.0296880184214645,1.7008081532808064,9.403672682584832,1000,1.8691499084220902,2.2543624551237644,0.0,1000,1000.0
1735694040,2.3590332388431308,2.0806165801479946,1.6994013552190046,9.842227689604544,1000,1.8864281849938518,2.386127880245549,0.0,1000,1000.0
1735694100,2.138648723202154,2.022426581403628,1.6993766221008602,8.724330675761363,1000,1.834325204170523,2.3183870664807253,0.0,1000,1000.0
1735694160,2.4597015660912507,2.086440446706561,1.7069227257122008,14.250173349036228,1000,1.9020845803179622,2.478632904855056,0.0,1000,1000.0
1735694220,2.1389836560032736,2.009241770230222,1.7025833189322046,7.69403115478984,1000,1.845866801077937,2.2583116255529285,0.0,1000,1000.0
1735694280,2.154773290297556,2.029009925263383,1.6981546124507032,11.839348267910257,1000,1.8596297996183582,2.2683589611437784,0.0,1000,1000.0
1735694340,2.3431383940373425,2.066426147216104,1.6989018308000603,10.15635350192503,1000,1.854010079078209,2.4105281192661776,0.0,1000,1000.0
1735694400,2.2018230216263257,1.9896577125173471,1.700262537341403,9.411167293753724,1000,1.8398388349605252,2.336035699222979,0.0,1000,1000.0
1735694460,2.1796396887243388,2.0079033761741174,1.6989447088755223,14.651895092928278,1000,1.8408403209284905,2.2790050258394188,0.0,1000,1000.0
1735694520,2.19181616873502,2.0226955217324454,1.703123688658538,10.044485681068355,1000,1.860900511672623,2.2706945112799355,0.0,1000,1000.0
1735694580,2.3757454702680003,2.0788157605833177,1.6979143756248356,9.618584112688003,1000,1.8747683607520176,2.4321360441891935,0.0,1000,1000.0
1735694640,2.24807949063272,2.0469339765742838,1.7003575975000038,7.516073308591771,1000,1.8438537806826976,2.3768029033067783,0.0,1000,1000.0
1735694700,2.35257602633187,2.0756759620249152,1.7086925164568063,14.513028913360166,1000,1.8908588104324173,2.4183542809281318,0.0,1000,1000.0
1735694760,2.1861862797840916,2.0115158069398715,1.7004320979548968,9.358142546350738,1000,1.8370996347978754,2.2672337760126666,0.0,1000,1000.0
1735694820,2.2806295305717663,2.0380508798235795,1.7035793576975962,16.284356613530328,1000,1.880698029454991,2.3223753405724965,0.0,1000,1000.0
1735694880,2.4217561631850386,2.0844116066543945,1.6986910321504265,9.941946033789984,1000,1.8776961516629782,2.4070207154443395,0.0,1000,1000.0
1735694940,2.2722136917891604,2.050201727895752,1.7023050434717208,9.52363181527367,1000,1.8850814394549043,2.3563097404772217,0.0,1000,1000.0
1735695000,2.2969283446286726,2.1035878144292677,1.6987866835256171,9.067654322244216,1000,1.8718161989054893,2.4393396685366606,0.0,1000,1000.0
1735695060,2.282564688669896,2.048028092923019,1.6999557382099872,10.091909664635416,1000,1.8824751505857629,2.3157932887881554,0.0,1000,1000.0
1735695120,2.2247231041097173,2.0372651059705946,1.7005369248437745,9.59861049034685,1000,1.8518429461857142,2.374667808979753,0.0,1000,1000.0
1735695180,2.2244585258603182,2.0268355262727624,1.6983344467161727,7.697091872453045,1000,1.8545974546780708,2.3384001777439223,0.0,1000,1000.0
1735695240,2.4096490204946153,2.077598141008714,1.700502706075991,16.248513213880685,1000,1.8881940933191754,2.416281991865346,0.0,1000,1000.0
1735695300,2.2769926439809938,2.036079574924547,1.7011162771068211,9.30478230161716,1000,1.8377079749721617,2.3336424628673753,0.0,1000,1000.0
1735695360,2.2076110201739474,2.029397680607911,1.7023980052082368,9.701067445779396,1000,1.8394952855024236,2.309104539794594,0.0,1000,1000.0
1735695420,2.2624375394242997,2.042119866256516,1.7003325649428884,7.9188856323529295,1000,1.8563166035262904,2.376898483180626,0.0,1000,1000.0
1735695480,2.2107556696443975,2.0444818987135234,1.7012838459936932,9.567511487303882,1000,1.860331267828485,2.306992672787966,0.0,1000,1000.0
1735695540,2.246443015867201,2.061942008190812,1.7009724340474042,9.056797697962844,1000,1.8508919110119535,2.44511999317145,0.0,1000,1000.0
1735695600,2.233639505628523,2.048970848676208,1.699396268648799,11.77399844357076,1000,1.8865510451491856,2.3571712665403637,0.0,1000,1000.0
1735695660,2.2256871664069156,2.0388799412609697,1.7009098820381523,9.594316149654489,1000,1.8616507768914867,2.30576339061334,0.0,1000,1000.0
1735695720,2.2136833585365663,2.036841082864397,1.6978935031675262,8.085799997489147,1000,1.8580264402338136,2.32651858292983,0.0,1000,1000.0
1735695780,2.40002569511889,2.1105440737849506,1.699440085986391,12.023091448469172,1000,1.900021893343475,2.4338787037955845,0.0,1000,1000.0
1735695840,2.3809586633683213,2.0742063445774286,1.698523000520267,12.01750183635711,1000,1.883607466401269,2.388215782618655,0.0,1000,1000.0
1735695900,2.2479080417378046,2.016284127914666,1.7010584392724435,8.181955740268833,1000,1.8360933959978878,2.354817029091487,0.0,1000,1000.0
1735695960,2.1784734531694343,2.0322096821462434,1.69945820430119,9.916897940839918,1000,1.8656419933125679,2.295572016430273,0.0,1000,1000.0
1735696020,2.1574249068984965,2.0225323986826336,1.7013739685577287,9.19525304586234,1000,1.8502801828670665,2.243566147661137,0.0,1000,1000.0
1735696080,2.189826164209107,2.0040520609376964,1.6997845993134624,9.060401580664776,1000,1.8479467787302124,2.3233964598580856,0.0,1000,1000.0
1735696140,2.205847840737746,2.0245786488134883,1.6997856746248414,10.120674862140405,1000,1.8455069203652084,2.3448933610039493,0.0,1000,1000.0
