source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021946,0.027432,True,0.027186,-0.000246,4.000000,2.000000,6579131.089912,8150177.421815,6.591439
10028,10010,city,1.500000,0.021946,0.032918,True,0.032897,-0.000021,4.000000,4.000000,6579131.089912,9862357.039478,6.515667
10028,10010,city,2.000000,0.021946,0.043891,True,0.045088,0.001196,4.000000,6.000000,6579131.089912,13516957.013056,6.491815
10064,10028,city,1.250000,0.039841,0.049802,True,0.050850,0.001049,2.000000,8.000000,11944094.488473,15244493.470744,4.683821
10064,10028,city,1.500000,0.039841,0.059762,True,0.058838,-0.000924,2.000000,8.000000,11944094.488473,17639047.668857,5.020470
10064,10028,city,2.000000,0.039841,0.079682,True,0.069063,-0.010619,4.000000,10.000000,11944094.488473,20704596.926025,4.815505
10025,10035,city,1.250000,0.054919,0.068649,True,0.066778,-0.001871,11.000000,4.000000,16464383.836778,20019534.060467,5.739879
10025,10035,city,1.500000,0.054919,0.082379,True,0.082828,0.000449,10.000000,9.000000,16464383.836778,24831169.683033,5.703732
10025,10035,city,2.000000,0.054919,0.109839,True,0.092024,-0.017815,10.000000,11.000000,16464383.836778,27587985.386808,5.575368
10179,10001,city,1.250000,0.055954,0.069942,True,0.070514,0.000572,2.000000,15.000000,16774447.218078,21139682.507689,2.351981
10179,10001,city,1.500000,0.055954,0.083930,True,0.083796,-0.000134,4.000000,15.000000,16774447.218078,25121423.709906,2.338889
10179,10001,city,2.000000,0.055954,0.111907,True,0.097190,-0.014718,3.000000,20.000000,16774447.218078,29136698.572622,2.277982
10883,10255,city,1.250000,0.051489,0.064361,False,,,,,15435913.380149,,1.341937
10883,10255,city,1.500000,0.051489,0.077233,False,,,,,15435913.380149,,1.323619
10883,10255,city,2.000000,0.051489,0.102977,False,,,,,15435913.380149,,1.368820
10300,10065,city,1.250000,0.006555,0.008194,True,0.008588,0.000394,1.000000,1.000000,1965273.732730,2574594.800014,3.086263
10300,10065,city,1.500000,0.006555,0.009833,True,0.008588,-0.001245,1.000000,1.000000,1965273.732730,2574594.800014,3.656095
10300,10065,city,2.000000,0.006555,0.013111,True,0.011863,-0.001248,1.000000,1.000000,1965273.732730,3556394.722652,4.258546
