source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021025,0.026282,True,0.027321,0.001039,4.000000,2.000000,6303223.769202,8190570.757900,7.092125
10028,10010,city,1.500000,0.021025,0.031538,True,0.031897,0.000359,5.000000,3.000000,6303223.769202,9562572.953054,6.740389
10028,10010,city,2.000000,0.021025,0.042051,True,0.037933,-0.004117,5.000000,3.000000,6303223.769202,11372080.229448,6.785019
10064,10028,city,1.250000,0.042575,0.053218,True,0.052778,-0.000440,1.000000,8.000000,12763575.546952,15822469.355674,7.041279
10064,10028,city,1.500000,0.042575,0.063862,True,0.061975,-0.001887,3.000000,9.000000,12763575.546952,18579594.387338,6.875517
10064,10028,city,2.000000,0.042575,0.085149,True,0.077293,-0.007857,6.000000,11.000000,12763575.546952,23171762.154830,7.033625
10025,10035,city,1.250000,0.059519,0.074399,True,0.073847,-0.000552,6.000000,10.000000,17843466.250438,22138791.437949,2.657874
10025,10035,city,1.500000,0.059519,0.089279,True,0.092674,0.003395,4.000000,16.000000,17843466.250438,27783036.110183,2.684324
10025,10035,city,2.000000,0.059519,0.119039,True,0.092674,-0.026365,4.000000,16.000000,17843466.250438,27783036.110183,2.639802
10179,10001,city,1.250000,0.055849,0.069811,True,0.070561,0.000750,3.000000,14.000000,16743044.351221,21153773.337861,5.451321
10179,10001,city,1.500000,0.055849,0.083773,True,0.083861,0.000088,4.000000,17.000000,16743044.351221,25140954.570012,5.514917
10179,10001,city,2.000000,0.055849,0.111698,True,0.092991,-0.018706,3.000000,20.000000,16743044.351221,27878141.861870,5.587665
10883,10255,city,1.250000,0.052110,0.065138,True,0.069056,0.003919,1.000000,11.000000,15622243.185959,20702596.260841,3.596323
10883,10255,city,1.500000,0.052110,0.078165,True,0.081937,0.003771,7.000000,8.000000,15622243.185959,24563969.763549,3.407453
10883,10255,city,2.000000,0.052110,0.104220,True,0.105911,0.001690,4.000000,18.000000,15622243.185959,31751209.231863,3.395448
10300,10065,city,1.250000,0.009182,0.011477,False,,,,,2752590.105921,,1.930261
10300,10065,city,1.500000,0.009182,0.013772,True,0.024419,0.010647,1.000000,5.000000,2752590.105921,7320725.226920,1.776318
10300,10065,city,2.000000,0.009182,0.018363,True,0.024419,0.006056,1.000000,5.000000,2752590.105921,7320725.226920,1.712807
