source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021823,0.027279,True,0.027147,-0.000132,3,2,6542417.605261,8138589.115063,6.941501
10028,10010,city,1.500000,0.021823,0.032735,True,0.033076,0.000342,5,3,6542417.605261,9916032.186543,6.631329
10028,10010,city,2.000000,0.021823,0.043646,True,0.041431,-0.002215,5,5,6542417.605261,12420656.419430,6.743746
10064,10028,city,1.250000,0.042640,0.053300,True,0.054281,0.000981,4,7,12783189.066775,16273011.292464,6.225295
10064,10028,city,1.500000,0.042640,0.063960,True,0.063768,-0.000192,6,7,12783189.066775,19117282.338801,6.228976
10064,10028,city,2.000000,0.042640,0.085280,True,0.067474,-0.017807,8,6,12783189.066775,20228115.359061,6.611541
10025,10035,city,1.250000,0.059545,0.074431,True,0.073708,-0.000723,6,10,17851068.546171,22097173.763192,3.645246
10025,10035,city,1.500000,0.059545,0.089317,True,0.092561,0.003244,6,14,17851068.546171,27749115.765325,3.691618
10025,10035,city,2.000000,0.059545,0.119090,True,0.093025,-0.026065,5,15,17851068.546171,27888111.754538,3.734989
10179,10001,city,1.250000,0.055920,0.069901,True,0.070096,0.000195,2,15,16764537.504969,21014133.305255,4.653285
10179,10001,city,1.500000,0.055920,0.083881,True,0.083706,-0.000175,5,16,16764537.504969,25094422.316530,4.772159
10179,10001,city,2.000000,0.055920,0.111841,True,0.096494,-0.015347,7,16,16764537.504969,28928112.377789,4.864392
10883,10255,city,1.250000,0.051725,0.064656,True,0.057986,-0.006670,2,8,15506698.219576,17383777.906263,3.382221
10883,10255,city,1.500000,0.051725,0.077587,True,0.075240,-0.002348,3,11,15506698.219576,22556258.132591,2.924092
10883,10255,city,2.000000,0.051725,0.103450,True,0.097320,-0.006129,7,13,15506698.219576,29175848.460436,3.021053
10300,10065,city,1.250000,0.006553,0.008191,True,0.013979,0.005788,1,1,1964489.582583,4190765.442645,2.189204
10300,10065,city,1.500000,0.006553,0.009829,True,0.013979,0.004150,1,1,1964489.582583,4190765.442645,2.501611
10300,10065,city,2.000000,0.006553,0.013106,True,0.013979,0.000873,1,1,1964489.582583,4190765.442645,2.710335
