source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021632,0.027040,True,0.026606,-0.000435,4,2,6485179.787633,7976160.361500,6.842091
10028,10010,city,1.500000,0.021632,0.032448,True,0.032247,-0.000202,5,2,6485179.787633,9667318.184712,6.657020
10028,10010,city,2.000000,0.021632,0.043264,True,0.045475,0.002210,5,5,6485179.787633,13633046.778830,6.819915
10064,10028,city,1.250000,0.040196,0.050245,True,0.051644,0.001399,2,7,12050398.831032,15482391.056237,5.021397
10064,10028,city,1.500000,0.040196,0.060294,True,0.060897,0.000604,3,8,12050398.831032,18256576.997710,4.779661
10064,10028,city,2.000000,0.040196,0.080392,True,0.065646,-0.014745,3,8,12050398.831032,19680251.112716,5.009328
10025,10035,city,1.250000,0.060340,0.075425,True,0.075913,0.000488,7,10,18089443.125160,22758041.103452,4.446329
10025,10035,city,1.500000,0.060340,0.090510,True,0.089762,-0.000747,7,14,18089443.125160,26910115.999084,4.651168
10025,10035,city,2.000000,0.060340,0.120680,True,0.098821,-0.021859,8,15,18089443.125160,29625855.995115,4.469696
10179,10001,city,1.250000,0.056094,0.070118,True,0.070961,0.000843,3,14,16816567.935411,21273477.870932,3.328564
10179,10001,city,1.500000,0.056094,0.084141,True,0.084181,0.000040,3,18,16816567.935411,25236897.362677,3.334133
10179,10001,city,2.000000,0.056094,0.112188,True,0.098032,-0.014156,6,17,16816567.935411,29389232.227078,3.343235
10883,10255,city,1.250000,0.051519,0.064399,True,0.076329,0.011930,6,7,15445125.740850,22882811.321392,2.274265
10883,10255,city,1.500000,0.051519,0.077279,True,0.076329,-0.000950,6,7,15445125.740850,22882811.321392,2.591381
10883,10255,city,2.000000,0.051519,0.103039,True,0.098555,-0.004484,10,9,15445125.740850,29545969.540443,2.292322
10300,10065,city,1.250000,0.006540,0.008175,True,0.008529,0.000354,1,2,1960757.531769,2556967.491376,3.704598
10300,10065,city,1.500000,0.006540,0.009811,True,0.008529,-0.001281,1,2,1960757.531769,2556967.491376,4.192554
10300,10065,city,2.000000,0.006540,0.013081,True,0.011877,-0.001204,2,1,1960757.531769,3560561.354376,4.503237
