source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021991,0.027489,True,0.027489,0.000000,3.000000,3.000000,6592775.793579,8241005.631338,6.761517
10028,10010,city,1.500000,0.021991,0.032987,True,0.031683,-0.001304,4.000000,4.000000,6592775.793579,9498370.123543,6.427865
10028,10010,city,2.000000,0.021991,0.043982,True,0.043204,-0.000778,12.000000,1.000000,6592775.793579,12952357.219753,6.336240
10064,10028,city,1.250000,0.040454,0.050567,True,0.052121,0.001554,1.000000,8.000000,12127745.523289,15625522.623763,3.870038
10064,10028,city,1.500000,0.040454,0.060681,True,0.060439,-0.000242,3.000000,8.000000,12127745.523289,18119059.251168,3.736153
10064,10028,city,2.000000,0.040454,0.080908,True,0.066622,-0.014286,4.000000,9.000000,12127745.523289,19972637.209175,3.885764
10025,10035,city,1.250000,0.055172,0.068965,True,0.070572,0.001607,7.000000,8.000000,16540122.094223,21157013.370546,5.759435
10025,10035,city,1.500000,0.055172,0.082758,True,0.083356,0.000598,10.000000,9.000000,16540122.094223,24989485.019089,5.562173
10025,10035,city,2.000000,0.055172,0.110344,True,0.092528,-0.017816,10.000000,11.000000,16540122.094223,27739152.202900,5.612336
10179,10001,city,1.250000,0.052638,0.065798,False,,,,,15780546.296145,,1.377873
10179,10001,city,1.500000,0.052638,0.078957,False,,,,,15780546.296145,,1.274409
10179,10001,city,2.000000,0.052638,0.105276,False,,,,,15780546.296145,,1.301056
10883,10255,city,1.250000,0.051578,0.064473,True,0.076198,0.011725,6.000000,7.000000,15462798.540839,22843670.993458,2.384950
10883,10255,city,1.500000,0.051578,0.077368,True,0.076198,-0.001169,6.000000,7.000000,15462798.540839,22843670.993458,2.549614
10883,10255,city,2.000000,0.051578,0.103157,True,0.101194,-0.001963,6.000000,12.000000,15462798.540839,30337174.660640,2.439831
10300,10065,city,1.250000,0.008563,0.010704,True,0.009479,-0.001226,2.000000,0.000000,2567238.733945,2841634.836925,5.001882
10300,10065,city,1.500000,0.008563,0.012845,True,0.009479,-0.003366,2.000000,0.000000,2567238.733945,2841634.836925,5.312569
10300,10065,city,2.000000,0.008563,0.017127,True,0.017020,-0.000107,4.000000,1.000000,2567238.733945,5102408.015203,5.640137
