source,target,shortest_path_delay,shortest_path_dist,target_delay,spare_path_found,spare_path_delay,spare_path_dist,spare_edges_count,normal_edges_count,duration_s,error
10179,10001,0.056112788924636545,16822190.916951966,0.11222557784927309,True,0.09841623128247992,29504443.883271147,7,15,3.6665286510251462,
10179,10001,0.056112788924636545,16822190.916951966,0.11222557784927309,True,0.09841623128247992,29504443.883271147,7,15,3.161676553019788,
