source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021471,0.026838,True,0.026614,-0.000224,4,2,6436698.209445,7978574.565762,6.634672
10028,10010,city,1.500000,0.021471,0.032206,True,0.032038,-0.000168,5,2,6436698.209445,9604757.005472,6.602025
10028,10010,city,2.000000,0.021471,0.042941,True,0.038858,-0.004083,5,3,6436698.209445,11649217.115692,6.805286
10064,10028,city,1.250000,0.040323,0.050403,True,0.051615,0.001212,2,8,12088466.004362,15473791.653752,5.564913
10064,10028,city,1.500000,0.040323,0.060484,True,0.060536,0.000052,1,11,12088466.004362,18148353.631806,5.462328
10064,10028,city,2.000000,0.040323,0.080646,True,0.074213,-0.006432,5,9,12088466.004362,22248636.352821,6.104081
10025,10035,city,1.250000,0.060279,0.075349,True,0.075705,0.000356,5,12,18071187.692807,22695812.361051,4.544139
10025,10035,city,1.500000,0.060279,0.090418,True,0.089578,-0.000840,5,16,18071187.692807,26854863.519885,4.736454
10025,10035,city,2.000000,0.060279,0.120558,True,0.098643,-0.021915,6,17,18071187.692807,29572497.642723,4.536880
10179,10001,city,1.250000,0.055993,0.069991,True,0.071003,0.001012,3,14,16786151.074070,21286122.704676,3.384651
10179,10001,city,1.500000,0.055993,0.083989,True,0.084215,0.000226,3,18,16786151.074070,25247031.740710,3.378243
10179,10001,city,2.000000,0.055993,0.111985,True,0.093465,-0.018520,5,18,16786151.074070,28020195.464595,3.370390
10883,10255,city,1.250000,0.051600,0.064501,True,0.076497,0.011996,6,7,15469412.610797,22933219.414181,2.408497
10883,10255,city,1.500000,0.051600,0.077401,True,0.076497,-0.000904,6,7,15469412.610797,22933219.414181,2.348310
10883,10255,city,2.000000,0.051600,0.103201,True,0.098718,-0.004482,10,9,15469412.610797,29595024.611029,2.343522
10300,10065,city,1.250000,0.006538,0.008172,True,0.008541,0.000368,2,0,1959973.902515,2560413.303342,2.914260
10300,10065,city,1.500000,0.006538,0.009807,True,0.008541,-0.001266,2,0,1959973.902515,2560413.303342,2.374001
10300,10065,city,2.000000,0.006538,0.013076,True,0.017183,0.004107,4,0,1959973.902515,5151252.361889,2.382585
