source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021313,0.026641,True,0.026424,-0.000217,4,2,6389412.485027,7921567.712477,6.651283
10028,10010,city,1.500000,0.021313,0.031969,True,0.031342,-0.000627,5,2,6389412.485027,9396061.055595,6.678522
10028,10010,city,2.000000,0.021313,0.042626,True,0.038350,-0.004275,5,3,6389412.485027,11497152.119472,6.800735
10064,10028,city,1.250000,0.040710,0.050887,True,0.051914,0.001026,3,8,12204521.125940,15563320.746568,5.976538
10064,10028,city,1.500000,0.040710,0.061065,True,0.060946,-0.000119,5,7,12204521.125940,18271231.827971,6.470237
10064,10028,city,2.000000,0.040710,0.081420,True,0.071159,-0.010261,6,9,12204521.125940,21332844.144727,5.919831
10025,10035,city,1.250000,0.060487,0.075608,True,0.079500,0.003891,8,9,18133470.230760,23833357.475290,5.653728
10025,10035,city,1.500000,0.060487,0.090730,True,0.089441,-0.001289,7,14,18133470.230760,26813841.570896,5.607994
10025,10035,city,2.000000,0.060487,0.120973,True,0.098509,-0.022465,8,15,18133470.230760,29532199.731968,5.752611
10179,10001,city,1.250000,0.056205,0.070256,True,0.071605,0.001350,5,11,16849728.882627,21466743.331130,3.368155
10179,10001,city,1.500000,0.056205,0.084307,True,0.084889,0.000582,4,15,16849728.882627,25448955.852459,3.310265
10179,10001,city,2.000000,0.056205,0.112409,True,0.098362,-0.014047,4,17,16849728.882627,29488211.948189,3.341154
10883,10255,city,1.250000,0.052099,0.065124,True,0.079152,0.014028,6,7,15618898.917608,23729096.021472,2.663687
10883,10255,city,1.500000,0.052099,0.078149,True,0.079152,0.001003,6,7,15618898.917608,23729096.021472,2.488651
10883,10255,city,2.000000,0.052099,0.104198,True,0.103259,-0.000939,4,14,15618898.917608,30956189.072615,2.540007
10300,10065,city,1.250000,0.008346,0.010433,True,0.008598,-0.001834,2,0,2502122.521220,2577764.601978,2.622557
10300,10065,city,1.500000,0.008346,0.012519,True,0.008598,-0.003921,2,0,2502122.521220,2577764.601978,2.475625
10300,10065,city,2.000000,0.008346,0.016692,True,0.016459,-0.000233,4,0,2502122.521220,4934358.456506,2.517436
