source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020994,0.026242,True,0.027094,0.000852,4,2,6293722.899913,8122594.213791,6.744156
10028,10010,city,1.500000,0.020994,0.031490,True,0.031624,0.000133,5,3,6293722.899913,9480571.294975,6.875983
10028,10010,city,2.000000,0.020994,0.041987,True,0.037846,-0.004142,5,3,6293722.899913,11345805.977231,6.686352
10064,10028,city,1.250000,0.039790,0.049737,True,0.050098,0.000360,4,6,11928717.516848,15018959.808352,5.479465
10064,10028,city,1.500000,0.039790,0.059685,True,0.063568,0.003883,3,9,11928717.516848,19057193.257557,5.050311
10064,10028,city,2.000000,0.039790,0.079580,True,0.074070,-0.005510,6,10,11928717.516848,22205495.523672,5.375285
10025,10035,city,1.250000,0.059600,0.074499,True,0.074028,-0.000471,6,10,17867483.048047,22193139.962338,3.878702
10025,10035,city,1.500000,0.059600,0.089399,True,0.092835,0.003436,6,14,17867483.048047,27831176.908289,3.783720
10025,10035,city,2.000000,0.059600,0.119199,True,0.092835,-0.026364,6,14,17867483.048047,27831176.908289,3.786638
10179,10001,city,1.250000,0.055852,0.069815,True,0.070824,0.001009,3,14,16744005.934234,21232463.724329,5.909790
10179,10001,city,1.500000,0.055852,0.083778,True,0.083936,0.000158,5,14,16744005.934234,25163246.787128,5.531650
10179,10001,city,2.000000,0.055852,0.111704,True,0.093187,-0.018517,2,21,16744005.934234,27936742.303636,5.458438
10883,10255,city,1.250000,0.051971,0.064964,True,0.075122,0.010158,1,13,15580526.863537,22521053.803768,3.672187
10883,10255,city,1.500000,0.051971,0.077957,True,0.075122,-0.002834,1,13,15580526.863537,22521053.803768,3.612686
10883,10255,city,2.000000,0.051971,0.103942,True,0.106041,0.002099,4,18,15580526.863537,31790425.719975,3.572754
10300,10065,city,1.250000,0.006894,0.008618,True,0.008774,0.000157,2,0,2066817.123756,2630519.660766,2.225971
10300,10065,city,1.500000,0.006894,0.010341,True,0.008774,-0.001567,2,0,2066817.123756,2630519.660766,2.381415
10300,10065,city,2.000000,0.006894,0.013788,True,0.016950,0.003162,4,0,2066817.123756,5081564.745652,2.329252
