source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021702,0.027128,True,0.027497,0.000369,2.000000,4.000000,6506198.816926,8243498.401375,6.010715
10028,10010,city,1.500000,0.021702,0.032554,True,0.031757,-0.000797,5.000000,3.000000,6506198.816926,9520424.428621,6.358268
10028,10010,city,2.000000,0.021702,0.043405,True,0.045740,0.002335,4.000000,6.000000,6506198.816926,13712409.366529,6.277671
10064,10028,city,1.250000,0.039925,0.049906,True,0.051247,0.001340,7.000000,4.000000,11969198.758208,15363332.636926,4.989791
10064,10028,city,1.500000,0.039925,0.059887,True,0.060004,0.000116,4.000000,8.000000,11969198.758208,17988666.664994,5.422553
10064,10028,city,2.000000,0.039925,0.079850,True,0.070692,-0.009157,5.000000,10.000000,11969198.758208,21193067.239391,5.226655
10025,10035,city,1.250000,0.059266,0.074082,True,0.074114,0.000032,2.000000,14.000000,17767467.285560,22218811.088574,5.899472
10025,10035,city,1.500000,0.059266,0.088899,True,0.087920,-0.000979,3.000000,17.000000,17767467.285560,26357809.400139,5.909295
10025,10035,city,2.000000,0.059266,0.118532,True,0.105526,-0.013006,8.000000,16.000000,17767467.285560,31635884.709119,5.854521
10179,10001,city,1.250000,0.056041,0.070051,True,0.071156,0.001105,4.000000,12.000000,16800692.876058,21332136.004275,4.708559
10179,10001,city,1.500000,0.056041,0.084062,True,0.084331,0.000270,5.000000,15.000000,16800692.876058,25281866.346049,4.696112
10179,10001,city,2.000000,0.056041,0.112082,True,0.107332,-0.004750,7.000000,17.000000,16800692.876058,32177312.665237,4.675598
10883,10255,city,1.250000,0.051889,0.064861,False,,,,,15555793.266962,,1.518908
10883,10255,city,1.500000,0.051889,0.077833,False,,,,,15555793.266962,,1.305784
10883,10255,city,2.000000,0.051889,0.103777,False,,,,,15555793.266962,,1.318953
10300,10065,city,1.250000,0.007068,0.008835,True,0.014628,0.005793,1.000000,1.000000,2118989.504251,4385330.021908,2.348604
10300,10065,city,1.500000,0.007068,0.010602,True,0.014628,0.004026,1.000000,1.000000,2118989.504251,4385330.021908,3.667642
10300,10065,city,2.000000,0.007068,0.014136,True,0.014628,0.000492,1.000000,1.000000,2118989.504251,4385330.021908,4.093465
