source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021278,0.026597,True,0.027115,0.000517,4,2,6378944.849911,8128750.521372,6.944629
10028,10010,city,1.500000,0.021278,0.031917,True,0.031927,0.000010,3,3,6378944.849911,9571545.778914,6.531311
10028,10010,city,2.000000,0.021278,0.042556,True,0.038644,-0.003912,5,3,6378944.849911,11585188.798813,6.668719
10064,10028,city,1.250000,0.039595,0.049494,True,0.054299,0.004805,1,9,11870314.487927,16278532.589837,5.344976
10064,10028,city,1.500000,0.039595,0.059393,True,0.061777,0.002385,3,8,11870314.487927,18520329.956915,5.179609
10064,10028,city,2.000000,0.039595,0.079190,True,0.076912,-0.002278,3,11,11870314.487927,23057733.737640,5.134161
10025,10035,city,1.250000,0.059561,0.074452,True,0.074468,0.000016,7,9,17856079.168774,22324960.316144,2.699596
10025,10035,city,1.500000,0.059561,0.089342,True,0.093227,0.003885,5,15,17856079.168774,27948782.597804,2.713848
10025,10035,city,2.000000,0.059561,0.119123,True,0.093227,-0.025896,5,15,17856079.168774,27948782.597804,2.755901
10179,10001,city,1.250000,0.055724,0.069655,True,0.066334,-0.003321,1,16,16705550.451159,19886429.805688,1.681286
10179,10001,city,1.500000,0.055724,0.083586,True,0.066334,-0.017252,1,16,16705550.451159,19886429.805688,1.734761
10179,10001,city,2.000000,0.055724,0.111447,True,0.066334,-0.045113,1,16,16705550.451159,19886429.805688,1.686083
10883,10255,city,1.250000,0.051042,0.063803,True,0.063661,-0.000141,6,5,15302032.032548,19085200.546475,3.018697
10883,10255,city,1.500000,0.051042,0.076563,True,0.076784,0.000221,7,6,15302032.032548,23019299.290595,2.948178
10883,10255,city,2.000000,0.051042,0.102084,True,0.098996,-0.003088,11,8,15302032.032548,29678274.218192,2.976365
10300,10065,city,1.250000,0.006697,0.008371,True,0.008719,0.000348,1,1,2007609.653901,2613956.518140,3.035571
10300,10065,city,1.500000,0.006697,0.010045,True,0.008719,-0.001326,1,1,2007609.653901,2613956.518140,4.013732
10300,10065,city,2.000000,0.006697,0.013393,True,0.012195,-0.001198,1,1,2007609.653901,3656047.824414,4.367056
