source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.022144,0.027680,True,0.027961,0.000281,4,3,6638671.788545,8382639.795452,6.625621
10028,10010,city,1.500000,0.022144,0.033216,True,0.032960,-0.000256,5,2,6638671.788545,9881234.570685,6.820964
10028,10010,city,2.000000,0.022144,0.044288,True,0.045313,0.001024,4,6,6638671.788545,13584384.775993,6.631415
10064,10028,city,1.250000,0.040229,0.050286,True,0.051893,0.001607,1,8,12060272.793745,15557112.973889,4.890959
10064,10028,city,1.500000,0.040229,0.060343,True,0.061146,0.000803,2,9,12060272.793745,18331142.283373,4.781555
10064,10028,city,2.000000,0.040229,0.080457,True,0.064666,-0.015791,2,10,12060272.793745,19386422.297254,4.795859
10025,10035,city,1.250000,0.060469,0.075586,True,0.076066,0.000480,7,10,18128084.566166,22804060.031384,2.784176
10025,10035,city,1.500000,0.060469,0.090703,True,0.094748,0.004045,5,16,18128084.566166,28404718.270467,2.791294
10025,10035,city,2.000000,0.060469,0.120938,True,0.094748,-0.026190,5,16,18128084.566166,28404718.270467,2.872035
10179,10001,city,1.250000,0.056052,0.070064,True,0.070752,0.000688,2,15,16803818.823266,21211012.835793,3.402283
10179,10001,city,1.500000,0.056052,0.084077,True,0.084089,0.000012,3,16,16803818.823266,25209196.763224,3.476092
10179,10001,city,2.000000,0.056052,0.112103,True,0.097817,-0.014286,5,18,16803818.823266,29324758.716302,3.463633
10883,10255,city,1.250000,0.051469,0.064336,True,0.076285,0.011948,6,7,15429995.062228,22869536.505572,2.311314
10883,10255,city,1.500000,0.051469,0.077203,True,0.076285,-0.000919,6,7,15429995.062228,22869536.505572,2.445080
10883,10255,city,2.000000,0.051469,0.102938,True,0.098436,-0.004502,10,9,15429995.062228,29510295.404703,2.323878
10300,10065,city,1.250000,0.006532,0.008165,True,0.008520,0.000355,2,0,1958165.271973,2554204.764184,3.849594
10300,10065,city,1.500000,0.006532,0.009798,True,0.008520,-0.001278,2,0,1958165.271973,2554204.764184,4.135556
10300,10065,city,2.000000,0.006532,0.013063,True,0.011710,-0.001354,3,0,1958165.271973,3510421.894888,4.801379
