source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021781,0.027226,True,0.027168,-0.000059,3,2,6529809.507883,8144653.212996,5.544901
10028,10010,city,1.500000,0.021781,0.032672,True,0.032885,0.000213,5,3,6529809.507883,9858697.616518,5.604982
10028,10010,city,2.000000,0.021781,0.043562,True,0.040561,-0.003002,4,5,6529809.507883,12159776.435139,5.467500
10064,10028,city,1.250000,0.042134,0.052668,True,0.052952,0.000284,1,8,12631564.839742,15874683.278981,3.246481
10064,10028,city,1.500000,0.042134,0.063202,True,0.062292,-0.000910,3,8,12631564.839742,18674550.336872,3.098523
10064,10028,city,2.000000,0.042134,0.084269,True,0.083663,-0.000605,3,12,12631564.839742,25081609.857192,3.116759
10025,10035,city,1.250000,0.059499,0.074374,True,0.073991,-0.000383,6,10,17837336.338319,22181914.886540,3.396583
10025,10035,city,1.500000,0.059499,0.089248,True,0.092805,0.003557,6,14,17837336.338319,27822362.209607,3.349629
10025,10035,city,2.000000,0.059499,0.118998,True,0.092805,-0.026192,6,14,17837336.338319,27822362.209607,3.449486
10179,10001,city,1.250000,0.055748,0.069685,True,0.070236,0.000551,2,15,16712717.089117,21056109.183602,4.660903
10179,10001,city,1.500000,0.055748,0.083621,True,0.083619,-0.000003,3,16,16712717.089117,25068317.757822,4.864096
10179,10001,city,2.000000,0.055748,0.111495,True,0.092628,-0.018867,5,16,16712717.089117,27769240.917903,4.552220
10883,10255,city,1.250000,0.051814,0.064767,True,0.062025,-0.002742,7,4,15533369.845049,18594540.400478,4.985153
10883,10255,city,1.500000,0.051814,0.077721,True,0.075703,-0.002017,2,12,15533369.845049,22695231.641399,5.568276
10883,10255,city,2.000000,0.051814,0.103627,True,0.098000,-0.005627,5,13,15533369.845049,29379662.499751,5.278483
10300,10065,city,1.250000,0.006668,0.008335,True,0.010992,0.002657,1,1,1998906.742765,3295295.080341,2.423462
10300,10065,city,1.500000,0.006668,0.010001,True,0.010992,0.000990,1,1,1998906.742765,3295295.080341,2.654875
10300,10065,city,2.000000,0.006668,0.013335,True,0.013934,0.000599,1,1,1998906.742765,4177397.369760,3.124535
