source,target,shortest_path_delay,shortest_path_dist,target_delay,spare_path_found,spare_path_delay,spare_path_dist,spare_edges_count,normal_edges_count,duration_s,error
1261,821,0.07248784547242651,21731309.369302914,0.09060980684053313,True,0.08978293399233077,26916246.468012594,21,2,7.100204549264163,
1261,821,0.07248784547242651,21731309.369302914,0.10873176820863976,True,0.10751306486016228,32231605.981541477,25,2,7.0436881659552455,
1261,821,0.07248784547242651,21731309.369302914,0.14497569094485302,True,0.12245218992176848,36710243.004129805,26,3,7.113457679282874,
