source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021489,0.026861,True,0.027603,0.000741,2,4,6442284.466906,8275065.461589,6.326855
10028,10010,city,1.500000,0.021489,0.032234,True,0.033949,0.001716,4,4,6442284.466906,10177729.625218,5.923050
10028,10010,city,2.000000,0.021489,0.042978,True,0.045331,0.002352,3,7,6442284.466906,13589762.714928,5.890037
10064,10028,city,1.250000,0.040239,0.050299,True,0.050878,0.000579,1,8,12063479.843035,15252806.692036,5.010089
10064,10028,city,1.500000,0.040239,0.060359,True,0.060323,-0.000036,5,7,12063479.843035,18084277.442739,5.021368
10064,10028,city,2.000000,0.040239,0.080479,True,0.070988,-0.009491,4,9,12063479.843035,21281521.796582,5.056196
10025,10035,city,1.250000,0.059126,0.073908,True,0.074168,0.000260,2,14,17725626.828573,22234951.836353,5.961864
10025,10035,city,1.500000,0.059126,0.088689,True,0.087958,-0.000732,3,17,17725626.828573,26369142.009498,5.620582
10025,10035,city,2.000000,0.059126,0.118253,True,0.105561,-0.012692,8,16,17725626.828573,31646357.532020,5.887567
10179,10001,city,1.250000,0.055824,0.069780,True,0.070893,0.001114,4,12,16735494.921837,21253314.383712,3.704691
10179,10001,city,1.500000,0.055824,0.083735,True,0.084259,0.000524,5,13,16735494.921837,25260289.921624,3.233290
10179,10001,city,2.000000,0.055824,0.111647,True,0.098018,-0.013629,7,15,16735494.921837,29385120.741352,3.305496
10883,10255,city,1.250000,0.051955,0.064943,True,0.079082,0.014139,2,11,15575616.121809,23708253.114082,2.715493
10883,10255,city,1.500000,0.051955,0.077932,True,0.079082,0.001150,2,11,15575616.121809,23708253.114082,2.431762
10883,10255,city,2.000000,0.051955,0.103909,True,0.103983,0.000074,4,14,15575616.121809,31173305.801089,2.278756
10300,10065,city,1.250000,0.008199,0.010248,True,0.008708,-0.001541,1,1,2457890.317905,2610510.865179,2.530296
10300,10065,city,1.500000,0.008199,0.012298,True,0.008708,-0.003590,1,1,2457890.317905,2610510.865179,2.689406
10300,10065,city,2.000000,0.008199,0.016397,True,0.016566,0.000169,2,1,2457890.317905,4966496.300323,2.664403
