source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021891,0.027364,True,0.027169,-0.000195,4,2,6562888.455551,8145096.688197,6.675119
10028,10010,city,1.500000,0.021891,0.032837,True,0.032849,0.000012,5,2,6562888.455551,9847843.050096,6.757190
10028,10010,city,2.000000,0.021891,0.043783,True,0.040327,-0.003456,4,6,6562888.455551,12089614.847332,6.833169
10064,10028,city,1.250000,0.039701,0.049627,True,0.048702,-0.000925,3,6,11902181.375647,14600433.122534,5.994376
10064,10028,city,1.500000,0.039701,0.059552,True,0.061856,0.002303,4,7,11902181.375647,18543842.017718,5.837601
10064,10028,city,2.000000,0.039701,0.079403,True,0.073588,-0.005815,5,9,11902181.375647,22061113.981140,6.326960
10025,10035,city,1.250000,0.060545,0.075682,True,0.075900,0.000218,6,11,18151083.614260,22754225.821754,2.926606
10025,10035,city,1.500000,0.060545,0.090818,True,0.094624,0.003806,5,16,18151083.614260,28367532.445173,2.837499
10025,10035,city,2.000000,0.060545,0.121091,True,0.094624,-0.026467,5,16,18151083.614260,28367532.445173,2.732975
10179,10001,city,1.250000,0.055835,0.069794,True,0.070471,0.000677,2,15,16738922.521584,21126557.068875,2.322976
10179,10001,city,1.500000,0.055835,0.083753,True,0.083751,-0.000002,3,16,16738922.521584,25107871.825115,2.296549
10179,10001,city,2.000000,0.055835,0.111670,True,0.097190,-0.014480,2,21,16738922.521584,29136926.619393,2.500065
10883,10255,city,1.250000,0.051525,0.064406,True,0.063379,-0.001027,6,5,15446658.485870,19000455.730702,3.009725
10883,10255,city,1.500000,0.051525,0.077287,True,0.076511,-0.000776,7,6,15446658.485870,22937362.310618,3.031619
10883,10255,city,2.000000,0.051525,0.103049,True,0.099263,-0.003786,4,14,15446658.485870,29758361.535813,3.100838
10300,10065,city,1.250000,0.006582,0.008227,True,0.008599,0.000372,1,1,1973126.593984,2578000.199549,2.971847
10300,10065,city,1.500000,0.006582,0.009872,True,0.008599,-0.001273,1,1,1973126.593984,2578000.199549,3.542286
10300,10065,city,2.000000,0.006582,0.013163,True,0.011949,-0.001215,1,1,1973126.593984,3582118.389176,4.322185
