source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020971,0.026214,True,0.026525,0.000311,3.000000,3.000000,6286916.198405,7951847.322502,6.561479
10028,10010,city,1.500000,0.020971,0.031456,True,0.031755,0.000298,3.000000,3.000000,6286916.198405,9519784.320650,6.514715
10028,10010,city,2.000000,0.020971,0.041942,True,0.044974,0.003032,5.000000,6.000000,6286916.198405,13482762.621682,7.124118
10064,10028,city,1.250000,0.041923,0.052404,True,0.052103,-0.000301,6.000000,5.000000,12568321.619377,15620158.316306,5.539440
10064,10028,city,1.500000,0.041923,0.062885,True,0.062762,-0.000123,3.000000,8.000000,12568321.619377,18815713.500623,5.514214
10064,10028,city,2.000000,0.041923,0.083847,True,0.077358,-0.006489,4.000000,10.000000,12568321.619377,23191394.658406,5.508219
10025,10035,city,1.250000,0.059917,0.074896,True,0.074416,-0.000481,6.000000,10.000000,17962720.365557,22309262.628040,3.480617
10025,10035,city,1.500000,0.059917,0.089876,True,0.093223,0.003347,6.000000,14.000000,17962720.365557,27947630.690598,3.406909
10025,10035,city,2.000000,0.059917,0.119834,True,0.093223,-0.026611,6.000000,14.000000,17962720.365557,27947630.690598,3.427699
10179,10001,city,1.250000,0.057381,0.071726,True,0.067812,-0.003914,1.000000,14.000000,17202328.939775,20329559.146752,4.181020
10179,10001,city,1.500000,0.057381,0.086071,True,0.086170,0.000099,4.000000,15.000000,17202328.939775,25833176.141019,4.055006
10179,10001,city,2.000000,0.057381,0.114762,True,0.099447,-0.015315,5.000000,18.000000,17202328.939775,29813338.577835,4.049009
10883,10255,city,1.250000,0.051583,0.064479,True,0.061972,-0.002507,6.000000,5.000000,15464242.521133,18578856.059544,4.732546
10883,10255,city,1.500000,0.051583,0.077375,True,0.075342,-0.002033,2.000000,12.000000,15464242.521133,22586888.658369,4.545761
10883,10255,city,2.000000,0.051583,0.103166,True,0.097645,-0.005521,5.000000,13.000000,15464242.521133,29273181.358763,4.535356
10300,10065,city,1.250000,0.006669,0.008336,False,,,,,1999283.221305,,2.209118
10300,10065,city,1.500000,0.006669,0.010003,True,0.018209,0.008205,1.000000,3.000000,1999283.221305,5458844.668689,2.800218
10300,10065,city,2.000000,0.006669,0.013338,True,0.018209,0.004871,1.000000,3.000000,1999283.221305,5458844.668689,3.151677
