source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.022509,0.028137,True,0.028102,-0.000035,4.000000,3.000000,6748176.393178,8424793.779161,6.709811
10028,10010,city,1.500000,0.022509,0.033764,True,0.033108,-0.000656,5.000000,2.000000,6748176.393178,9925658.516950,6.614011
10028,10010,city,2.000000,0.022509,0.045019,True,0.045733,0.000714,4.000000,6.000000,6748176.393178,13710339.026205,6.957477
10064,10028,city,1.250000,0.040145,0.050181,True,0.051614,0.001433,1.000000,8.000000,12035142.713298,15473618.409111,4.109582
10064,10028,city,1.500000,0.040145,0.060217,True,0.060615,0.000397,3.000000,9.000000,12035142.713298,18171872.644483,4.144763
10064,10028,city,2.000000,0.040145,0.080290,True,0.064906,-0.015384,4.000000,8.000000,12035142.713298,19458226.145008,4.182477
10025,10035,city,1.250000,0.059576,0.074470,True,0.074469,-0.000001,4.000000,12.000000,17860451.488602,22325342.364567,5.130755
10025,10035,city,1.500000,0.059576,0.089364,True,0.087852,-0.001512,6.000000,14.000000,17860451.488602,26337496.958071,5.432234
10025,10035,city,2.000000,0.059576,0.119152,True,0.096900,-0.022252,7.000000,15.000000,17860451.488602,29049927.077131,4.973199
10179,10001,city,1.250000,0.056113,0.070141,True,0.070774,0.000633,4.000000,12.000000,16822311.477703,21217565.382902,3.686550
10179,10001,city,1.500000,0.056113,0.084170,True,0.084152,-0.000018,6.000000,14.000000,16822311.477703,25228114.464973,3.625628
10179,10001,city,2.000000,0.056113,0.112226,True,0.084336,-0.027890,5.000000,13.000000,16822311.477703,25283292.538269,3.715017
10883,10255,city,1.250000,0.051509,0.064386,False,,,,,15441863.464234,,1.344358
10883,10255,city,1.500000,0.051509,0.077263,False,,,,,15441863.464234,,1.370236
10883,10255,city,2.000000,0.051509,0.103017,False,,,,,15441863.464234,,1.382140
10300,10065,city,1.250000,0.006582,0.008227,True,0.008538,0.000311,2.000000,0.000000,1973121.303266,2559724.909882,4.300024
10300,10065,city,1.500000,0.006582,0.009872,True,0.008538,-0.001334,2.000000,0.000000,1973121.303266,2559724.909882,4.255628
10300,10065,city,2.000000,0.006582,0.013163,True,0.014201,0.001037,2.000000,0.000000,1973121.303266,4257274.718663,4.536714
