source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021273,0.026592,True,0.027683,0.001091,2,4,6377575.118051,8299116.131493,5.223676
10028,10010,city,1.500000,0.021273,0.031910,True,0.030422,-0.001488,3,4,6377575.118051,9120349.008170,5.046029
10028,10010,city,2.000000,0.021273,0.042547,True,0.046786,0.004239,6,6,6377575.118051,14025994.302076,4.935319
10064,10028,city,1.250000,0.040103,0.050128,True,0.051055,0.000927,1,8,12022459.478066,15305987.120763,3.733497
10064,10028,city,1.500000,0.040103,0.060154,True,0.060161,0.000007,3,9,12022459.478066,18035853.130867,3.670635
10064,10028,city,2.000000,0.040103,0.080205,True,0.070883,-0.009322,3,10,12022459.478066,21250205.229074,3.750092
10025,10035,city,1.250000,0.059259,0.074073,True,0.074546,0.000473,4,12,17765327.581692,22348435.439468,5.379779
10025,10035,city,1.500000,0.059259,0.088888,True,0.088302,-0.000586,5,15,17765327.581692,26472246.191369,5.426320
10025,10035,city,2.000000,0.059259,0.118518,True,0.097337,-0.021181,6,16,17765327.581692,29180776.089622,5.369298
10179,10001,city,1.250000,0.055692,0.069615,True,0.070436,0.000821,3,13,16695987.817625,21116183.865357,2.433809
10179,10001,city,1.500000,0.055692,0.083538,True,0.083843,0.000306,6,14,16695987.817625,25135578.448463,2.320134
10179,10001,city,2.000000,0.055692,0.111384,True,0.092807,-0.018577,4,16,16695987.817625,27822738.826336,2.849519
10883,10255,city,1.250000,0.051742,0.064678,True,0.079579,0.014901,4,9,15511963.323464,23857077.473798,2.429497
10883,10255,city,1.500000,0.051742,0.077614,True,0.079579,0.001965,4,9,15511963.323464,23857077.473798,2.515143
10883,10255,city,2.000000,0.051742,0.103485,True,0.104357,0.000872,3,15,15511963.323464,31285333.979923,2.367730
10300,10065,city,1.250000,0.006775,0.008469,True,0.008802,0.000333,2,0,2031155.944686,2638815.976578,2.948675
10300,10065,city,1.500000,0.006775,0.010163,True,0.008802,-0.001361,2,0,2031155.944686,2638815.976578,3.158135
10300,10065,city,2.000000,0.006775,0.013550,True,0.016330,0.002779,2,1,2031155.944686,4895478.256823,3.189408
