source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021967,0.027459,True,0.027327,-0.000132,4,2,6585508.498255,8192280.935724,4.361794
10028,10010,city,1.500000,0.021967,0.032950,True,0.031492,-0.001458,6,2,6585508.498255,9441147.971298,4.384637
10028,10010,city,2.000000,0.021967,0.043934,True,0.040399,-0.003535,5,4,6585508.498255,12111176.049026,4.364718
10064,10028,city,1.250000,0.043229,0.054036,True,0.054279,0.000243,3,8,12959717.403390,16272413.155591,6.379023
10064,10028,city,1.500000,0.043229,0.064843,True,0.062595,-0.002248,3,8,12959717.403390,18765548.149432,6.312486
10064,10028,city,2.000000,0.043229,0.086458,True,0.077674,-0.008784,6,11,12959717.403390,23286102.185115,6.325462
10025,10035,city,1.250000,0.068853,0.086066,True,0.080654,-0.005413,7,11,20641636.199420,24179352.189413,2.207924
10025,10035,city,1.500000,0.068853,0.103280,True,0.106972,0.003692,10,14,20641636.199420,32069276.708190,2.426850
10025,10035,city,2.000000,0.068853,0.137706,True,0.107022,-0.030684,9,15,20641636.199420,32084456.399997,2.322064
10179,10001,city,1.250000,0.056145,0.070181,True,0.070480,0.000299,3,15,16831801.116289,21129264.920655,3.218940
10179,10001,city,1.500000,0.056145,0.084217,True,0.084219,0.000001,4,14,16831801.116289,25248089.097452,3.185249
10179,10001,city,2.000000,0.056145,0.112290,True,0.097747,-0.014543,7,15,16831801.116289,29303836.463787,3.289677
10883,10255,city,1.250000,0.051904,0.064880,True,0.062314,-0.002565,2,10,15560382.453458,18681395.288997,2.265051
10883,10255,city,1.500000,0.051904,0.077856,True,0.075583,-0.002273,4,12,15560382.453458,22659235.137720,2.414912
10883,10255,city,2.000000,0.051904,0.103808,True,0.075583,-0.028225,4,12,15560382.453458,22659235.137720,2.237700
10300,10065,city,1.250000,0.006544,0.008181,True,0.014221,0.006041,1,1,1961982.103213,4263485.988266,2.041434
10300,10065,city,1.500000,0.006544,0.009817,True,0.014221,0.004405,1,1,1961982.103213,4263485.988266,2.261484
10300,10065,city,2.000000,0.006544,0.013089,True,0.014221,0.001133,1,1,1961982.103213,4263485.988266,2.571744
