source,target,shortest_path_delay,shortest_path_dist,target_delay,spare_path_found,spare_path_delay,spare_path_dist,spare_edges_count,normal_edges_count,duration_s,error
10616,10815,0.06153387845600955,18447392.672600348,0.09230081768401432,True,0.09266057935583062,27778942.844788514,7,9,5.235765252029523,
