source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021064,0.026331,True,0.027592,0.001261,2,4,6314966.360720,8271818.617796,4.951101
10028,10010,city,1.500000,0.021064,0.031597,True,0.030774,-0.000822,3,4,6314966.360720,9225960.400292,4.931073
10028,10010,city,2.000000,0.021064,0.042129,True,0.039733,-0.002396,4,5,6314966.360720,11911594.352373,4.974337
10064,10028,city,1.250000,0.040383,0.050479,True,0.051060,0.000581,1,8,12106535.619003,15307354.119957,5.017449
10064,10028,city,1.500000,0.040383,0.060575,True,0.060552,-0.000023,2,9,12106535.619003,18152993.967772,5.064540
10064,10028,city,2.000000,0.040383,0.080766,True,0.078610,-0.002156,4,11,12106535.619003,23566617.241077,5.311953
10025,10035,city,1.250000,0.063542,0.079427,True,0.077617,-0.001809,9,7,19049264.030810,23269128.160179,5.761476
10025,10035,city,1.500000,0.063542,0.095312,True,0.096095,0.000783,11,9,19049264.030810,28808534.582827,5.745004
10025,10035,city,2.000000,0.063542,0.127083,True,0.117665,-0.009418,11,15,19049264.030810,35275144.159460,5.584221
10179,10001,city,1.250000,0.050742,0.063428,True,0.065021,0.001593,1,13,15212173.242461,19492661.129785,2.340179
10179,10001,city,1.500000,0.050742,0.076114,True,0.078468,0.002354,2,16,15212173.242461,23524093.805023,2.237056
10179,10001,city,2.000000,0.050742,0.101485,True,0.092234,-0.009250,4,16,15212173.242461,27651177.757405,2.315440
10883,10255,city,1.250000,0.051923,0.064904,True,0.080148,0.015244,4,9,15566131.016974,24027824.976348,2.469905
10883,10255,city,1.500000,0.051923,0.077885,True,0.080148,0.002264,4,9,15566131.016974,24027824.976348,2.310567
10883,10255,city,2.000000,0.051923,0.103846,True,0.106559,0.002713,6,13,15566131.016974,31945687.713174,2.354557
10300,10065,city,1.250000,0.008930,0.011162,True,0.020028,0.008866,2,2,2677109.225845,6004248.962707,3.213635
10300,10065,city,1.500000,0.008930,0.013395,True,0.020028,0.006633,2,2,2677109.225845,6004248.962707,3.276288
10300,10065,city,2.000000,0.008930,0.017860,True,0.020028,0.002168,2,2,2677109.225845,6004248.962707,3.485283
