source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021858,0.027322,True,0.027605,0.000283,3,3,6552818.633531,8275867.143877,6.505564
10028,10010,city,1.500000,0.021858,0.032787,True,0.032409,-0.000377,4,2,6552818.633531,9716092.599043,6.534836
10028,10010,city,2.000000,0.021858,0.043716,True,0.040684,-0.003032,4,5,6552818.633531,12196748.359074,6.664004
10064,10028,city,1.250000,0.041383,0.051728,True,0.052180,0.000452,6,5,12406190.843009,15643160.950321,4.517233
10064,10028,city,1.500000,0.041383,0.062074,True,0.062509,0.000435,3,8,12406190.843009,18739666.030360,4.108936
10064,10028,city,2.000000,0.041383,0.082765,True,0.064420,-0.018345,3,9,12406190.843009,19312742.123483,4.251900
10025,10035,city,1.250000,0.055031,0.068789,True,0.070175,0.001386,7,8,16497923.210893,21037865.316220,5.586525
10025,10035,city,1.500000,0.055031,0.082547,True,0.083223,0.000677,7,12,16497923.210893,24949743.527928,5.809245
10025,10035,city,2.000000,0.055031,0.110062,True,0.092432,-0.017630,7,14,16497923.210893,27710417.025074,5.612938
10179,10001,city,1.250000,0.054737,0.068421,True,0.078363,0.009942,3,14,16409658.992157,23492647.235182,2.441650
10179,10001,city,1.500000,0.054737,0.082105,True,0.078363,-0.003742,3,14,16409658.992157,23492647.235182,2.396706
10179,10001,city,2.000000,0.054737,0.109473,True,0.101208,-0.008266,7,16,16409658.992157,30341267.314068,2.346870
10883,10255,city,1.250000,0.051968,0.064959,True,0.058527,-0.006433,1,9,15579491.820431,17545803.302673,3.599475
10883,10255,city,1.500000,0.051968,0.077951,True,0.075795,-0.002157,2,12,15579491.820431,22722699.301431,3.667988
10883,10255,city,2.000000,0.051968,0.103935,True,0.106787,0.002852,3,19,15579491.820431,32014014.871413,3.572167
10300,10065,city,1.250000,0.007068,0.008836,True,0.009014,0.000179,2,0,2119066.639181,2702399.645025,2.970175
10300,10065,city,1.500000,0.007068,0.010603,True,0.009014,-0.001588,2,0,2119066.639181,2702399.645025,4.127929
10300,10065,city,2.000000,0.007068,0.014137,True,0.017170,0.003033,4,1,2119066.639181,5147396.841329,4.190151
