source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021109,0.026386,True,0.026969,0.000583,4,2,6328289.357834,8085067.819865,6.417023
10028,10010,city,1.500000,0.021109,0.031663,True,0.031758,0.000095,5,3,6328289.357834,9520799.527124,6.509049
10028,10010,city,2.000000,0.021109,0.042218,True,0.038199,-0.004019,5,3,6328289.357834,11451655.969811,6.745319
10064,10028,city,1.250000,0.039626,0.049532,True,0.050115,0.000582,4,6,11879523.079797,15024008.409025,5.647284
10064,10028,city,1.500000,0.039626,0.059439,True,0.059029,-0.000410,4,7,11879523.079797,17696432.217682,6.042040
10064,10028,city,2.000000,0.039626,0.079252,True,0.074043,-0.005208,6,10,11879523.079797,22197673.276633,5.641913
10025,10035,city,1.250000,0.059546,0.074432,True,0.074276,-0.000156,6,10,17851320.757492,22267413.288718,4.767593
10025,10035,city,1.500000,0.059546,0.089318,True,0.093049,0.003730,6,14,17851320.757492,27895288.619942,4.720217
10025,10035,city,2.000000,0.059546,0.119091,True,0.093049,-0.026043,6,14,17851320.757492,27895288.619942,4.874877
10179,10001,city,1.250000,0.055770,0.069713,True,0.070725,0.001012,3,14,16719527.476315,21202716.708042,5.790729
10179,10001,city,1.500000,0.055770,0.083656,True,0.083849,0.000193,5,14,16719527.476315,25137276.112031,5.992455
10179,10001,city,2.000000,0.055770,0.111541,True,0.105981,-0.005560,6,17,16719527.476315,31772183.880381,6.193886
10883,10255,city,1.250000,0.051979,0.064974,True,0.077038,0.012064,6,7,15582967.886905,23095284.722490,2.304827
10883,10255,city,1.500000,0.051979,0.077969,True,0.077038,-0.000931,6,7,15582967.886905,23095284.722490,2.316023
10883,10255,city,2.000000,0.051979,0.103958,True,0.099248,-0.004710,10,9,15582967.886905,29753949.758285,2.629066
10300,10065,city,1.250000,0.006718,0.008397,True,0.008653,0.000256,2,0,2013995.954511,2594219.047428,2.371739
10300,10065,city,1.500000,0.006718,0.010077,True,0.008653,-0.001424,2,0,2013995.954511,2594219.047428,2.481492
10300,10065,city,2.000000,0.006718,0.013436,True,0.017073,0.003638,4,0,2013995.954511,5118501.206239,2.375509
