source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020942,0.026177,True,0.027011,0.000834,3.000000,2.000000,6278203.119947,8097797.843694,6.906831
10028,10010,city,1.500000,0.020942,0.031413,True,0.031371,-0.000042,5.000000,2.000000,6278203.119947,9404753.126338,6.521114
10028,10010,city,2.000000,0.020942,0.041884,True,0.045008,0.003124,3.000000,7.000000,6278203.119947,13492988.141205,6.561822
10064,10028,city,1.250000,0.042877,0.053596,True,0.053903,0.000306,3.000000,6.000000,12854217.180833,16159635.591522,5.697279
10064,10028,city,1.500000,0.042877,0.064316,True,0.064516,0.000200,4.000000,8.000000,12854217.180833,19341291.676983,5.752566
10064,10028,city,2.000000,0.042877,0.085754,True,0.068110,-0.017644,5.000000,8.000000,12854217.180833,20418828.838515,5.693498
10025,10035,city,1.250000,0.063640,0.079550,True,0.074431,-0.005118,8.000000,8.000000,19078769.432161,22313999.193337,3.071387
10025,10035,city,1.500000,0.063640,0.095460,True,0.088319,-0.007141,7.000000,11.000000,19078769.432161,26477371.392053,3.123549
10025,10035,city,2.000000,0.063640,0.127280,True,0.088319,-0.038961,7.000000,11.000000,19078769.432161,26477371.392053,3.055744
10179,10001,city,1.250000,0.055724,0.069655,True,0.069760,0.000105,1.000000,15.000000,16705668.692269,20913520.960435,2.312572
10179,10001,city,1.500000,0.055724,0.083586,True,0.083515,-0.000071,3.000000,17.000000,16705668.692269,25037132.144015,2.249003
10179,10001,city,2.000000,0.055724,0.111448,True,0.097040,-0.014409,4.000000,18.000000,16705668.692269,29091776.988949,2.319404
10883,10255,city,1.250000,0.051476,0.064346,True,0.074599,0.010253,2.000000,12.000000,15432251.555494,22364072.915636,3.359513
10883,10255,city,1.500000,0.051476,0.077215,True,0.074599,-0.002616,2.000000,12.000000,15432251.555494,22364072.915636,3.283980
10883,10255,city,2.000000,0.051476,0.102953,True,0.099861,-0.003092,7.000000,13.000000,15432251.555494,29937607.851842,3.277846
10300,10065,city,1.250000,0.006541,0.008176,False,,,,,1960820.633835,,1.646924
10300,10065,city,1.500000,0.006541,0.009811,False,,,,,1960820.633835,,1.767459
10300,10065,city,2.000000,0.006541,0.013081,True,0.020469,0.007388,4.000000,1.000000,1960820.633835,6136432.737355,1.963744
