source,target,shortest_path_delay,shortest_path_dist,target_delay,spare_path_found,spare_path_delay,spare_path_dist,spare_edges_count,normal_edges_count,duration_s,error
10025,10035,0.0553654963608273,16598158.24240247,0.06920687045103413,True,0.06933753446144275,20786869.887855627,10,4,3.8589454758912325,
