source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021061,0.026326,True,0.027044,0.000718,4,2,6313844.784107,8107473.001349,6.505226
10028,10010,city,1.500000,0.021061,0.031591,True,0.031739,0.000148,5,3,6313844.784107,9515072.685010,6.849079
10028,10010,city,2.000000,0.021061,0.042121,True,0.038073,-0.004049,5,3,6313844.784107,11413918.726617,6.439911
10064,10028,city,1.250000,0.039671,0.049588,True,0.050075,0.000487,4,6,11892987.134578,15012225.479226,6.325651
10064,10028,city,1.500000,0.039671,0.059506,True,0.059071,-0.000435,4,7,11892987.134578,17709040.424637,6.378214
10064,10028,city,2.000000,0.039671,0.079341,True,0.074096,-0.005246,6,10,11892987.134578,22213388.703917,6.286384
10025,10035,city,1.250000,0.059538,0.074423,True,0.074150,-0.000273,6,10,17849180.494485,22229726.625092,2.685869
10025,10035,city,1.500000,0.059538,0.089308,True,0.092938,0.003631,5,15,17849180.494485,27862213.571713,2.731024
10025,10035,city,2.000000,0.059538,0.119077,True,0.092938,-0.026139,5,15,17849180.494485,27862213.571713,2.762040
10179,10001,city,1.250000,0.055781,0.069726,True,0.070712,0.000986,3,14,16722589.275031,21198777.817544,5.557455
10179,10001,city,1.500000,0.055781,0.083671,True,0.083835,0.000164,5,14,16722589.275031,25133051.041865,5.520231
10179,10001,city,2.000000,0.055781,0.111561,True,0.093016,-0.018545,2,21,16722589.275031,27885516.080577,5.530732
10883,10255,city,1.250000,0.052111,0.065138,True,0.077168,0.012029,6,7,15622405.955842,23134313.530760,2.253795
10883,10255,city,1.500000,0.052111,0.078166,True,0.077168,-0.000998,6,7,15622405.955842,23134313.530760,2.368119
10883,10255,city,2.000000,0.052111,0.104221,True,0.099378,-0.004843,10,9,15622405.955842,29792877.465485,2.315255
10300,10065,city,1.250000,0.006790,0.008488,True,0.008706,0.000218,2,0,2035640.756037,2609931.805411,2.659023
10300,10065,city,1.500000,0.006790,0.010185,True,0.008706,-0.001479,2,0,2035640.756037,2609931.805411,2.470179
10300,10065,city,2.000000,0.006790,0.013580,True,0.017061,0.003481,4,0,2035640.756037,5114744.923967,2.509574
