source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.022554,0.028192,True,0.028652,0.000460,2.000000,4.000000,6761408.357060,8589651.845353,4.494870
10028,10010,city,1.500000,0.022554,0.033830,True,0.033643,-0.000188,4.000000,3.000000,6761408.357060,10085895.987301,4.662580
10028,10010,city,2.000000,0.022554,0.045107,True,0.046740,0.001633,6.000000,6.000000,6761408.357060,14012303.671069,4.638713
10064,10028,city,1.250000,0.040384,0.050479,True,0.051540,0.001060,1.000000,8.000000,12106691.199027,15451217.915720,4.704811
10064,10028,city,1.500000,0.040384,0.060575,True,0.060550,-0.000025,3.000000,9.000000,12106691.199027,18152469.831904,4.497678
10064,10028,city,2.000000,0.040384,0.080767,True,0.070801,-0.009966,4.000000,9.000000,12106691.199027,21225527.406534,4.317005
10025,10035,city,1.250000,0.053456,0.066820,True,0.067420,0.000600,5.000000,9.000000,16025812.473134,20212115.619427,6.155049
10025,10035,city,1.500000,0.053456,0.080185,True,0.080759,0.000574,8.000000,10.000000,16025812.473134,24210891.882450,6.082571
10025,10035,city,2.000000,0.053456,0.106913,True,0.107678,0.000765,5.000000,19.000000,16025812.473134,32281082.508030,6.172938
10179,10001,city,1.250000,0.050641,0.063301,False,,,,,15181810.810944,,1.252789
10179,10001,city,1.500000,0.050641,0.075962,False,,,,,15181810.810944,,1.260307
10179,10001,city,2.000000,0.050641,0.101282,False,,,,,15181810.810944,,1.267390
10883,10255,city,1.250000,0.051689,0.064612,False,,,,,15496034.155484,,1.320186
10883,10255,city,1.500000,0.051689,0.077534,False,,,,,15496034.155484,,1.336973
10883,10255,city,2.000000,0.051689,0.103378,False,,,,,15496034.155484,,1.348076
10300,10065,city,1.250000,0.006759,0.008449,True,0.008684,0.000236,1.000000,1.000000,2026281.451743,2603486.916764,2.906279
10300,10065,city,1.500000,0.006759,0.010138,True,0.011089,0.000950,1.000000,1.000000,2026281.451743,3324296.893039,4.503024
10300,10065,city,2.000000,0.006759,0.013518,True,0.013725,0.000207,2.000000,0.000000,2026281.451743,4114696.704369,5.558303
