source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020957,0.026196,True,0.026808,0.000612,3.000000,2.000000,6282747.470730,8036953.323786,6.626193
10028,10010,city,1.500000,0.020957,0.031435,True,0.031222,-0.000214,5.000000,2.000000,6282747.470730,9360072.565213,6.479394
10028,10010,city,2.000000,0.020957,0.041914,True,0.044857,0.002943,3.000000,6.000000,6282747.470730,13447651.343963,6.920194
10064,10028,city,1.250000,0.042021,0.052526,True,0.052066,-0.000460,5.000000,6.000000,12597608.808977,15609111.656749,4.121216
10064,10028,city,1.500000,0.042021,0.063032,True,0.059952,-0.003079,4.000000,7.000000,12597608.808977,17973253.940891,4.184540
10064,10028,city,2.000000,0.042021,0.084042,True,0.067836,-0.016206,4.000000,9.000000,12597608.808977,20336857.409192,4.086723
10025,10035,city,1.250000,0.055365,0.069206,True,0.069589,0.000383,6.000000,9.000000,16597908.485331,20862347.707401,5.863165
10025,10035,city,1.500000,0.055365,0.083047,True,0.083444,0.000397,7.000000,12.000000,16597908.485331,25015842.175537,5.712436
10025,10035,city,2.000000,0.055365,0.110729,True,0.102125,-0.008604,11.000000,10.000000,16597908.485331,30616295.243028,5.996411
10179,10001,city,1.250000,0.052780,0.065975,True,0.062896,-0.003079,2.000000,11.000000,15822988.640814,18855739.766510,2.798890
10179,10001,city,1.500000,0.052780,0.079170,True,0.080758,0.001589,3.000000,16.000000,15822988.640814,24210722.005001,2.894048
10179,10001,city,2.000000,0.052780,0.105560,True,0.094551,-0.011009,5.000000,16.000000,15822988.640814,28345693.718114,2.834414
10883,10255,city,1.250000,0.051697,0.064622,True,0.075130,0.010508,6.000000,7.000000,15498461.900596,22523426.112616,3.324499
10883,10255,city,1.500000,0.051697,0.077546,True,0.075130,-0.002416,6.000000,7.000000,15498461.900596,22523426.112616,3.243216
10883,10255,city,2.000000,0.051697,0.103395,True,0.101644,-0.001750,2.000000,18.000000,15498461.900596,30472149.654082,3.394947
10300,10065,city,1.250000,0.009169,0.011461,False,,,,,2748668.735172,,1.478180
10300,10065,city,1.500000,0.009169,0.013753,True,0.024600,0.010847,1.000000,5.000000,2748668.735172,7374806.802473,1.492137
10300,10065,city,2.000000,0.009169,0.018337,True,0.024600,0.006263,1.000000,5.000000,2748668.735172,7374806.802473,1.630842
