source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021780,0.027225,True,0.027580,0.000355,3,3,6529425.080687,8268131.388870,6.571193
10028,10010,city,1.500000,0.021780,0.032670,True,0.032383,-0.000287,4,2,6529425.080687,9708217.731729,6.604827
10028,10010,city,2.000000,0.021780,0.043560,True,0.044698,0.001138,4,6,6529425.080687,13400043.365109,6.457325
10064,10028,city,1.250000,0.041395,0.051744,True,0.052202,0.000458,7,4,12410050.921798,15649773.786111,5.824666
10064,10028,city,1.500000,0.041395,0.062093,True,0.062182,0.000088,5,7,12410050.921798,18641548.639226,5.688462
10064,10028,city,2.000000,0.041395,0.082791,True,0.077419,-0.005372,5,9,12410050.921798,23209647.614851,5.301383
10025,10035,city,1.250000,0.054977,0.068721,True,0.069184,0.000463,5,10,16481733.181258,20740896.184110,5.950791
10025,10035,city,1.500000,0.054977,0.082466,True,0.079016,-0.003450,4,13,16481733.181258,23688281.466869,5.768568
10025,10035,city,2.000000,0.054977,0.109954,True,0.091746,-0.018209,5,14,16481733.181258,27504634.037253,6.041583
10179,10001,city,1.250000,0.052980,0.066225,True,0.067324,0.001099,4,13,15882908.469549,20183200.082121,2.224773
10179,10001,city,1.500000,0.052980,0.079470,True,0.080544,0.001075,5,14,15882908.469549,24146548.309737,2.298689
10179,10001,city,2.000000,0.052980,0.105959,True,0.080544,-0.025415,5,14,15882908.469549,24146548.309737,2.362396
10883,10255,city,1.250000,0.051843,0.064804,True,0.058376,-0.006428,2,8,15542197.320945,17500705.215376,2.424766
10883,10255,city,1.500000,0.051843,0.077765,True,0.075641,-0.002124,3,11,15542197.320945,22676512.702713,2.512128
10883,10255,city,2.000000,0.051843,0.103686,True,0.093324,-0.010362,3,15,15542197.320945,27977901.151398,2.477777
10300,10065,city,1.250000,0.006956,0.008695,True,0.008933,0.000238,2,0,2085285.564611,2678047.867814,3.838215
10300,10065,city,1.500000,0.006956,0.010434,True,0.010149,-0.000284,1,0,2085285.564611,3042653.969874,5.136659
10300,10065,city,2.000000,0.006956,0.013912,True,0.017019,0.003107,4,0,2085285.564611,5102157.243353,5.265006
