source,target,shortest_path_delay,shortest_path_dist,target_delay,spare_path_found,spare_path_delay,spare_path_dist,spare_edges_count,normal_edges_count,duration_s,error
10401,10786,0.0765801788510747,22958160.051843297,0.09572522356384337,True,0.08827640927042779,26464601.718595535,10,8,2.6241602239897475,
10401,10786,0.0765801788510747,22958160.051843297,0.09572522356384337,True,0.08827640927042779,26464601.718595535,10,8,2.610977890959475,
