source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021251,0.026564,True,0.026742,0.000179,2,4,6370864.413992,8017192.677032,6.130191
10028,10010,city,1.500000,0.021251,0.031876,True,0.032196,0.000319,4,3,6370864.413992,9652003.072466,6.125334
10028,10010,city,2.000000,0.021251,0.042502,True,0.045316,0.002815,6,5,6370864.413992,13585532.220428,6.236771
10064,10028,city,1.250000,0.041737,0.052171,True,0.052145,-0.000026,1,9,12512411.959934,15632711.047303,4.401157
10064,10028,city,1.500000,0.041737,0.062605,True,0.061390,-0.001216,2,10,12512411.959934,18404131.974167,4.294209
10064,10028,city,2.000000,0.041737,0.083474,True,0.079837,-0.003637,4,12,12512411.959934,23934481.016293,4.330819
10025,10035,city,1.250000,0.068781,0.085977,True,0.080606,-0.005370,7,11,20620090.633690,24165078.820772,2.921065
10025,10035,city,1.500000,0.068781,0.103172,True,0.106608,0.003436,11,13,20620090.633690,31960345.012534,3.330037
10025,10035,city,2.000000,0.068781,0.137562,True,0.106991,-0.030571,9,15,20620090.633690,32075243.257980,2.841332
10179,10001,city,1.250000,0.055881,0.069851,True,0.070365,0.000514,2,16,16752713.661329,21094894.115524,3.899275
10179,10001,city,1.500000,0.055881,0.083822,True,0.083801,-0.000020,3,15,16752713.661329,25123027.460399,3.669950
10179,10001,city,2.000000,0.055881,0.111762,True,0.097621,-0.014141,6,16,16752713.661329,29266016.744518,3.890485
10883,10255,city,1.250000,0.051799,0.064749,True,0.062053,-0.002697,1,11,15529079.511802,18602927.419546,1.969950
10883,10255,city,1.500000,0.051799,0.077699,True,0.075337,-0.002362,3,13,15529079.511802,22585566.152735,2.011496
10883,10255,city,2.000000,0.051799,0.103599,True,0.075337,-0.028262,3,13,15529079.511802,22585566.152735,1.830202
10300,10065,city,1.250000,0.006557,0.008197,True,0.014141,0.005945,1,1,1965799.684007,4239412.580892,1.914489
10300,10065,city,1.500000,0.006557,0.009836,True,0.014141,0.004305,1,1,1965799.684007,4239412.580892,2.380406
10300,10065,city,2.000000,0.006557,0.013114,True,0.014141,0.001027,1,1,1965799.684007,4239412.580892,2.810475
