source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021323,0.026653,True,0.027285,0.000632,2,4,6392410.819324,8179905.364905,6.144410
10028,10010,city,1.500000,0.021323,0.031984,True,0.030640,-0.001344,3,4,6392410.819324,9185615.932715,5.892072
10028,10010,city,2.000000,0.021323,0.042646,True,0.040532,-0.002113,3,7,6392410.819324,12151332.813052,5.750403
10064,10028,city,1.250000,0.039613,0.049516,True,0.050670,0.001154,1,8,11875607.464156,15190600.840589,3.009373
10064,10028,city,1.500000,0.039613,0.059419,True,0.059546,0.000127,4,8,11875607.464156,17851560.714097,3.064444
10064,10028,city,2.000000,0.039613,0.079226,True,0.078191,-0.001035,4,11,11875607.464156,23441041.242370,3.107588
10025,10035,city,1.250000,0.059157,0.073947,True,0.073415,-0.000532,7,9,17734932.050979,22009253.814357,5.697964
10025,10035,city,1.500000,0.059157,0.088736,True,0.088226,-0.000510,3,17,17734932.050979,26449419.454912,5.791180
10025,10035,city,2.000000,0.059157,0.118315,True,0.105822,-0.012493,8,16,17734932.050979,31724538.487600,5.842892
10179,10001,city,1.250000,0.055705,0.069631,True,0.070579,0.000948,2,14,16699939.899491,21159183.950958,3.262175
10179,10001,city,1.500000,0.055705,0.083558,True,0.083958,0.000401,3,15,16699939.899491,25170119.063995,3.252501
10179,10001,city,2.000000,0.055705,0.111410,True,0.097748,-0.013662,5,17,16699939.899491,29304239.022032,3.745324
10883,10255,city,1.250000,0.052125,0.065157,True,0.079055,0.013898,2,11,15626772.961711,23700012.752737,2.383088
10883,10255,city,1.500000,0.052125,0.078188,True,0.079055,0.000867,2,11,15626772.961711,23700012.752737,2.291782
10883,10255,city,2.000000,0.052125,0.104251,True,0.104370,0.000119,4,14,15626772.961711,31289252.910548,2.455964
10300,10065,city,1.250000,0.008236,0.010295,True,0.016405,0.006110,2,1,2469189.251621,4918230.223501,1.949034
10300,10065,city,1.500000,0.008236,0.012354,True,0.016405,0.004051,2,1,2469189.251621,4918230.223501,1.774481
10300,10065,city,2.000000,0.008236,0.016473,True,0.016405,-0.000067,2,1,2469189.251621,4918230.223501,1.801878
