source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021329,0.026662,True,0.027034,0.000372,2.000000,4.000000,6394378.451143,8104590.593805,6.001760
10028,10010,city,1.500000,0.021329,0.031994,True,0.030875,-0.001119,3.000000,4.000000,6394378.451143,9256011.488937,6.136814
10028,10010,city,2.000000,0.021329,0.042659,True,0.046969,0.004310,6.000000,6.000000,6394378.451143,14080943.982446,6.012310
10064,10028,city,1.250000,0.039617,0.049521,True,0.050490,0.000968,1.000000,8.000000,11876921.558173,15136397.496754,4.815046
10064,10028,city,1.500000,0.039617,0.059426,True,0.059445,0.000019,3.000000,9.000000,11876921.558173,17821013.671329,4.800620
10064,10028,city,2.000000,0.039617,0.079234,True,0.072546,-0.006689,4.000000,10.000000,11876921.558173,21748624.227470,5.041333
10025,10035,city,1.250000,0.059242,0.074053,True,0.074146,0.000093,7.000000,9.000000,17760353.228275,22228393.193156,5.869583
10025,10035,city,1.500000,0.059242,0.088863,True,0.088366,-0.000497,5.000000,15.000000,17760353.228275,26491576.585383,5.871481
10025,10035,city,2.000000,0.059242,0.118484,True,0.105960,-0.012524,10.000000,14.000000,17760353.228275,31766126.240511,5.755622
10179,10001,city,1.250000,0.055789,0.069736,True,0.070574,0.000838,2.000000,14.000000,16725016.118693,21157631.262102,3.227160
10179,10001,city,1.500000,0.055789,0.083683,True,0.083966,0.000283,3.000000,15.000000,16725016.118693,25172251.229327,3.857721
10179,10001,city,2.000000,0.055789,0.111577,True,0.097766,-0.013811,6.000000,16.000000,16725016.118693,29309655.238590,3.414014
10883,10255,city,1.250000,0.051937,0.064922,False,,,,,15570442.936744,,1.385465
10883,10255,city,1.500000,0.051937,0.077906,False,,,,,15570442.936744,,1.333198
10883,10255,city,2.000000,0.051937,0.103875,False,,,,,15570442.936744,,1.330741
10300,10065,city,1.250000,0.006667,0.008334,True,0.014259,0.005925,1.000000,1.000000,1998745.296600,4274710.083881,2.012453
10300,10065,city,1.500000,0.006667,0.010001,True,0.014259,0.004258,1.000000,1.000000,1998745.296600,4274710.083881,2.562432
10300,10065,city,2.000000,0.006667,0.013334,True,0.014259,0.000925,1.000000,1.000000,1998745.296600,4274710.083881,2.875615
