source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021026,0.026282,True,0.026795,0.000513,2.000000,4.000000,6303370.980329,8033081.679497,6.084595
10028,10010,city,1.500000,0.021026,0.031539,True,0.032015,0.000476,4.000000,3.000000,6303370.980329,9597886.435357,6.310417
10028,10010,city,2.000000,0.021026,0.042052,True,0.045135,0.003083,6.000000,5.000000,6303370.980329,13531134.872411,6.242955
10064,10028,city,1.250000,0.042971,0.053714,True,0.053633,-0.000081,1.000000,8.000000,12882358.323340,16078696.590847,6.499551
10064,10028,city,1.500000,0.042971,0.064456,True,0.065042,0.000586,6.000000,7.000000,12882358.323340,19499144.075351,6.779349
10064,10028,city,2.000000,0.042971,0.085942,True,0.068348,-0.017593,5.000000,8.000000,12882358.323340,20490319.443691,6.459229
10025,10035,city,1.250000,0.068852,0.086065,True,0.083460,-0.002604,10.000000,8.000000,20641287.496875,25020825.881054,5.725693
10025,10035,city,1.500000,0.068852,0.103278,True,0.102903,-0.000375,10.000000,12.000000,20641287.496875,30849499.813761,6.452075
10025,10035,city,2.000000,0.068852,0.137704,True,0.115894,-0.021810,12.000000,14.000000,20641287.496875,34744140.518345,5.624437
10179,10001,city,1.250000,0.055721,0.069651,True,0.069943,0.000291,1.000000,15.000000,16704756.494965,20968244.779714,2.404979
10179,10001,city,1.500000,0.055721,0.083582,True,0.083676,0.000095,3.000000,15.000000,16704756.494965,25085533.620476,2.364936
10179,10001,city,2.000000,0.055721,0.111442,True,0.092632,-0.018810,4.000000,18.000000,16704756.494965,27770342.789321,2.310960
10883,10255,city,1.250000,0.051512,0.064390,False,,,,,15442845.289025,,1.321279
10883,10255,city,1.500000,0.051512,0.077268,False,,,,,15442845.289025,,1.316422
10883,10255,city,2.000000,0.051512,0.103024,False,,,,,15442845.289025,,1.316866
10300,10065,city,1.250000,0.006536,0.008170,False,,,,,1959408.090494,,1.601353
10300,10065,city,1.500000,0.006536,0.009804,False,,,,,1959408.090494,,1.819235
10300,10065,city,2.000000,0.006536,0.013072,True,0.020583,0.007511,3.000000,2.000000,1959408.090494,6170534.212150,1.965491
