source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021004,0.026255,True,0.026544,0.000289,3.000000,3.000000,6296848.447141,7957806.921808,6.480901
10028,10010,city,1.500000,0.021004,0.031506,True,0.031850,0.000344,4.000000,3.000000,6296848.447141,9548311.588743,6.534081
10028,10010,city,2.000000,0.021004,0.042008,True,0.037123,-0.004885,4.000000,4.000000,6296848.447141,11129081.075418,6.456257
10064,10028,city,1.250000,0.042360,0.052950,True,0.053388,0.000437,1.000000,8.000000,12699328.083732,16005270.402322,4.607104
10064,10028,city,1.500000,0.042360,0.063541,True,0.063024,-0.000517,6.000000,6.000000,12699328.083732,18894083.088138,4.637190
10064,10028,city,2.000000,0.042360,0.084721,True,0.077304,-0.007417,4.000000,10.000000,12699328.083732,23175224.485855,4.611852
10025,10035,city,1.250000,0.059752,0.074690,True,0.074002,-0.000688,6.000000,10.000000,17913172.688875,22185171.724866,2.763269
10025,10035,city,1.500000,0.059752,0.089628,True,0.092842,0.003214,5.000000,15.000000,17913172.688875,27833437.670593,2.740512
10025,10035,city,2.000000,0.059752,0.119504,True,0.092842,-0.026661,5.000000,15.000000,17913172.688875,27833437.670593,2.683916
10179,10001,city,1.250000,0.057279,0.071599,True,0.076619,0.005020,4.000000,13.000000,17171757.487542,22969765.932436,4.578180
10179,10001,city,1.500000,0.057279,0.085918,True,0.090028,0.004110,2.000000,19.000000,17171757.487542,26989743.331385,4.160752
10179,10001,city,2.000000,0.057279,0.114558,True,0.103782,-0.010775,7.000000,18.000000,17171757.487542,31113124.100430,4.125630
10883,10255,city,1.250000,0.051536,0.064421,True,0.061987,-0.002433,1.000000,11.000000,15450241.621444,18583257.746611,4.882705
10883,10255,city,1.500000,0.051536,0.077305,True,0.079357,0.002052,2.000000,14.000000,15450241.621444,23790537.299345,4.996493
10883,10255,city,2.000000,0.051536,0.103073,True,0.099584,-0.003488,3.000000,15.000000,15450241.621444,29854659.380089,5.128730
10300,10065,city,1.250000,0.006579,0.008223,False,,,,,1972217.716755,,1.891106
10300,10065,city,1.500000,0.006579,0.009868,False,,,,,1972217.716755,,2.110295
10300,10065,city,2.000000,0.006579,0.013157,True,0.020857,0.007700,3.000000,2.000000,1972217.716755,6252789.124965,2.237438
