source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021418,0.026773,True,0.026849,0.000076,4,2,6421006.033087,8049151.055569,6.658027
10028,10010,city,1.500000,0.021418,0.032127,True,0.032124,-0.000003,5,3,6421006.033087,9630573.916915,6.947795
10028,10010,city,2.000000,0.021418,0.042836,True,0.038866,-0.003970,5,3,6421006.033087,11651879.661261,6.702605
10064,10028,city,1.250000,0.039635,0.049544,True,0.050538,0.000994,2,8,11882332.200467,15150846.025059,5.711151
10064,10028,city,1.500000,0.039635,0.059453,True,0.059119,-0.000334,4,8,11882332.200467,17723454.151995,5.462752
10064,10028,city,2.000000,0.039635,0.079270,True,0.064021,-0.015249,7,6,11882332.200467,19193100.742308,6.010380
10025,10035,city,1.250000,0.060365,0.075456,True,0.075724,0.000268,5,12,18096833.034174,22701454.587157,2.764337
10025,10035,city,1.500000,0.060365,0.090547,True,0.094442,0.003895,4,17,18096833.034174,28312950.648227,2.789170
10025,10035,city,2.000000,0.060365,0.120729,True,0.094442,-0.026287,4,17,18096833.034174,28312950.648227,3.016246
10179,10001,city,1.250000,0.055854,0.069817,True,0.070698,0.000881,2,15,16744601.449267,21194875.879921,3.468731
10179,10001,city,1.500000,0.055854,0.083781,True,0.083951,0.000170,2,19,16744601.449267,25167952.724305,3.328695
10179,10001,city,2.000000,0.055854,0.111708,True,0.097744,-0.013964,5,18,16744601.449267,29302993.491497,3.293137
10883,10255,city,1.250000,0.051561,0.064451,True,0.076530,0.012079,6,7,15457581.343179,22943130.482841,2.412971
10883,10255,city,1.500000,0.051561,0.077341,True,0.076530,-0.000811,6,7,15457581.343179,22943130.482841,2.349867
10883,10255,city,2.000000,0.051561,0.103122,True,0.098747,-0.004375,10,9,15457581.343179,29603644.465608,2.424745
10300,10065,city,1.250000,0.006566,0.008208,True,0.008575,0.000367,2,0,1968575.529170,2570663.336160,4.688297
10300,10065,city,1.500000,0.006566,0.009850,True,0.008575,-0.001275,2,0,1968575.529170,2570663.336160,4.524795
10300,10065,city,2.000000,0.006566,0.013133,True,0.011806,-0.001327,2,0,1968575.529170,3539309.988504,5.157303
