source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.022430,0.028038,True,0.028489,0.000451,2.000000,4.000000,6724477.372135,8540793.247274,4.499345
10028,10010,city,1.500000,0.022430,0.033646,True,0.033365,-0.000281,4.000000,4.000000,6724477.372135,10002503.312620,4.422698
10028,10010,city,2.000000,0.022430,0.044861,True,0.046488,0.001627,6.000000,6.000000,6724477.372135,13936731.960755,4.526726
10064,10028,city,1.250000,0.040531,0.050663,True,0.051285,0.000621,1.000000,8.000000,12150801.365373,15374736.157071,3.769299
10064,10028,city,1.500000,0.040531,0.060796,True,0.060547,-0.000249,2.000000,9.000000,12150801.365373,18151445.530518,3.647188
10064,10028,city,2.000000,0.040531,0.081061,True,0.080283,-0.000779,4.000000,11.000000,12150801.365373,24068144.235940,3.655607
10025,10035,city,1.250000,0.059971,0.074964,True,0.075008,0.000045,4.000000,12.000000,17978846.174037,22486951.744661,6.368964
10025,10035,city,1.500000,0.059971,0.089956,True,0.088707,-0.001249,5.000000,15.000000,17978846.174037,26593698.236887,6.204420
10025,10035,city,2.000000,0.059971,0.119942,True,0.114567,-0.005375,7.000000,19.000000,17978846.174037,34346413.603639,6.162314
10179,10001,city,1.250000,0.050592,0.063239,False,,,,,15166973.019740,,1.257639
10179,10001,city,1.500000,0.050592,0.075887,False,,,,,15166973.019740,,1.272921
10179,10001,city,2.000000,0.050592,0.101183,False,,,,,15166973.019740,,1.308220
10883,10255,city,1.250000,0.051894,0.064868,False,,,,,15557567.293360,,1.317935
10883,10255,city,1.500000,0.051894,0.077842,False,,,,,15557567.293360,,1.348463
10883,10255,city,2.000000,0.051894,0.103789,False,,,,,15557567.293360,,1.341327
10300,10065,city,1.250000,0.006984,0.008730,True,0.008843,0.000113,1.000000,1.000000,2093771.874655,2651088.251474,3.274492
10300,10065,city,1.500000,0.006984,0.010476,True,0.010873,0.000397,1.000000,1.000000,2093771.874655,3259600.472365,4.290524
10300,10065,city,2.000000,0.006984,0.013968,True,0.013631,-0.000337,2.000000,0.000000,2093771.874655,4086532.414990,4.852276
