source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021068,0.026335,True,0.026554,0.000219,3,3,6316109.021464,7960741.781382,6.618952
10028,10010,city,1.500000,0.021068,0.031602,True,0.031959,0.000357,4,3,6316109.021464,9581112.945117,6.984135
10028,10010,city,2.000000,0.021068,0.042137,True,0.037046,-0.005091,4,4,6316109.021464,11106105.913808,6.710793
10064,10028,city,1.250000,0.042653,0.053316,True,0.053362,0.000046,1,8,12787075.445122,15997582.721886,6.756883
10064,10028,city,1.500000,0.042653,0.063980,True,0.062796,-0.001183,3,8,12787075.445122,18825822.291535,6.545657
10064,10028,city,2.000000,0.042653,0.085306,True,0.080458,-0.004848,3,12,12787075.445122,24120734.835402,6.605634
10025,10035,city,1.250000,0.059669,0.074587,True,0.073774,-0.000812,6,10,17888397.356633,22117010.971285,2.829454
10025,10035,city,1.500000,0.059669,0.089504,True,0.092633,0.003129,5,15,17888397.356633,27770674.008700,2.852882
10025,10035,city,2.000000,0.059669,0.119339,True,0.092633,-0.026706,5,15,17888397.356633,27770674.008700,2.773780
10179,10001,city,1.250000,0.055912,0.069890,True,0.070047,0.000157,1,15,16761974.949431,20999419.297173,3.332190
10179,10001,city,1.500000,0.055912,0.083868,True,0.083811,-0.000057,5,15,16761974.949431,25125916.084004,3.211961
10179,10001,city,2.000000,0.055912,0.111824,True,0.092764,-0.019060,4,18,16761974.949431,27809799.146041,3.330524
10883,10255,city,1.250000,0.051582,0.064477,True,0.061997,-0.002480,3,9,15463844.960672,18586372.402986,1.806956
10883,10255,city,1.500000,0.051582,0.077373,True,0.061997,-0.015375,3,9,15463844.960672,18586372.402986,1.805253
10883,10255,city,2.000000,0.051582,0.103164,True,0.061997,-0.041166,3,9,15463844.960672,18586372.402986,1.817139
10300,10065,city,1.250000,0.006549,0.008186,True,0.011419,0.003233,1,1,1963299.223428,3423267.925641,2.548836
10300,10065,city,1.500000,0.006549,0.009823,True,0.011419,0.001596,1,1,1963299.223428,3423267.925641,2.688283
10300,10065,city,2.000000,0.006549,0.013098,True,0.013817,0.000719,1,1,1963299.223428,4142144.330925,3.206918
