source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021380,0.026724,True,0.026809,0.000085,2.000000,4.000000,6409435.752468,8037172.055596,6.182982
10028,10010,city,1.500000,0.021380,0.032069,True,0.030994,-0.001075,5.000000,3.000000,6409435.752468,9291847.338686,6.317636
10028,10010,city,2.000000,0.021380,0.042759,True,0.047051,0.004292,6.000000,6.000000,6409435.752468,14105650.387098,6.182425
10064,10028,city,1.250000,0.041367,0.051708,False,,,,,12401423.998957,,1.243622
10064,10028,city,1.500000,0.041367,0.062050,False,,,,,12401423.998957,,1.251332
10064,10028,city,2.000000,0.041367,0.082733,False,,,,,12401423.998957,,1.288534
10025,10035,city,1.250000,0.059395,0.074243,True,0.071151,-0.003092,4.000000,12.000000,17806083.121365,21330615.987542,3.061001
10025,10035,city,1.500000,0.059395,0.089092,True,0.088533,-0.000559,5.000000,15.000000,17806083.121365,26541474.402361,2.976970
10025,10035,city,2.000000,0.059395,0.118789,True,0.097552,-0.021237,6.000000,16.000000,17806083.121365,29245387.107759,3.054243
10179,10001,city,1.250000,0.055965,0.069956,True,0.070621,0.000665,3.000000,13.000000,16777877.545627,21171577.833941,5.765515
10179,10001,city,1.500000,0.055965,0.083947,True,0.084024,0.000077,3.000000,15.000000,16777877.545627,25189816.103856,5.543826
10179,10001,city,2.000000,0.055965,0.111930,True,0.096958,-0.014972,6.000000,14.000000,16777877.545627,29067290.632230,5.592894
10883,10255,city,1.250000,0.051986,0.064982,True,0.062190,-0.002792,1.000000,11.000000,15584871.623112,18644215.478006,1.782962
10883,10255,city,1.500000,0.051986,0.077978,True,0.075490,-0.002489,3.000000,13.000000,15584871.623112,22631237.154105,1.793297
10883,10255,city,2.000000,0.051986,0.103971,True,0.075490,-0.028481,3.000000,13.000000,15584871.623112,22631237.154105,1.766891
10300,10065,city,1.250000,0.006605,0.008257,True,0.014304,0.006048,1.000000,1.000000,1980270.357794,4288339.561869,2.243851
10300,10065,city,1.500000,0.006605,0.009908,True,0.014304,0.004396,1.000000,1.000000,1980270.357794,4288339.561869,2.485234
10300,10065,city,2.000000,0.006605,0.013211,True,0.014304,0.001093,1.000000,1.000000,1980270.357794,4288339.561869,3.036500
