source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020991,0.026238,True,0.026802,0.000564,3,2,6292799.984900,8035072.448377,6.563615
10028,10010,city,1.500000,0.020991,0.031486,True,0.031620,0.000135,3,3,6292799.984900,9479584.716568,6.878095
10028,10010,city,2.000000,0.020991,0.041981,True,0.037690,-0.004291,5,3,6292799.984900,11299070.433992,6.744114
10064,10028,city,1.250000,0.041931,0.052413,True,0.052064,-0.000349,5,6,12570481.382242,15608437.573775,5.413229
10064,10028,city,1.500000,0.041931,0.062896,True,0.062991,0.000095,3,8,12570481.382242,18884221.095737,5.919865
10064,10028,city,2.000000,0.041931,0.083861,True,0.077529,-0.006332,4,10,12570481.382242,23242536.794853,5.429052
10025,10035,city,1.250000,0.055321,0.069152,True,0.069669,0.000517,6,9,16584965.326520,20886117.979947,6.368756
10025,10035,city,1.500000,0.055321,0.082982,True,0.079354,-0.003628,5,12,16584965.326520,23789801.558920,6.138359
10025,10035,city,2.000000,0.055321,0.110643,True,0.092238,-0.018405,5,14,16584965.326520,27652389.370332,5.841939
10179,10001,city,1.250000,0.052814,0.066018,True,0.062878,-0.003140,2,11,15833386.813291,18850345.004220,2.312641
10179,10001,city,1.500000,0.052814,0.079222,True,0.080763,0.001542,3,16,15833386.813291,24212252.854982,2.354338
10179,10001,city,2.000000,0.052814,0.105629,True,0.089743,-0.015886,3,16,15833386.813291,26904392.426347,2.364661
10883,10255,city,1.250000,0.051784,0.064730,True,0.075041,0.010311,6,7,15524550.362365,22496805.037780,2.276401
10883,10255,city,1.500000,0.051784,0.077676,True,0.075041,-0.002635,6,7,15524550.362365,22496805.037780,2.335404
10883,10255,city,2.000000,0.051784,0.103569,True,0.097171,-0.006398,7,10,15524550.362365,29131025.138628,2.542464
10300,10065,city,1.250000,0.008755,0.010944,True,0.008760,-0.002184,2,0,2624806.826388,2626315.226145,2.584196
10300,10065,city,1.500000,0.008755,0.013133,True,0.016412,0.003279,4,0,2624806.826388,4920091.918154,2.466276
10300,10065,city,2.000000,0.008755,0.017511,True,0.016412,-0.001099,4,0,2624806.826388,4920091.918154,2.570259
