source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020983,0.026229,True,0.027001,0.000772,2.000000,4.000000,6290627.280478,8094779.221130,6.320797
10028,10010,city,1.500000,0.020983,0.031475,True,0.031261,-0.000213,5.000000,3.000000,6290627.280478,9371946.389052,6.211415
10028,10010,city,2.000000,0.020983,0.041967,True,0.045193,0.003226,6.000000,5.000000,6290627.280478,13548522.205435,6.098546
10064,10028,city,1.250000,0.039785,0.049731,True,0.050609,0.000878,1.000000,8.000000,11927243.667903,15172332.120137,2.893006
10064,10028,city,1.500000,0.039785,0.059678,True,0.059875,0.000197,2.000000,9.000000,11927243.667903,17949984.975024,3.181793
10064,10028,city,2.000000,0.039785,0.079570,True,0.080680,0.001110,6.000000,9.000000,11927243.667903,24187108.195915,3.447374
10025,10035,city,1.250000,0.063547,0.079434,True,0.077431,-0.002002,8.000000,8.000000,19050881.525910,23213318.503782,6.474190
10025,10035,city,1.500000,0.063547,0.095320,True,0.095865,0.000545,10.000000,10.000000,19050881.525910,28739726.662403,6.187762
10025,10035,city,2.000000,0.063547,0.127094,True,0.117425,-0.009669,10.000000,16.000000,19050881.525910,35203023.067754,6.349538
10179,10001,city,1.250000,0.055649,0.069561,True,0.069846,0.000285,1.000000,15.000000,16683033.102578,20939350.637692,2.353081
10179,10001,city,1.500000,0.055649,0.083473,True,0.083499,0.000026,2.000000,16.000000,16683033.102578,25032474.615344,2.399217
10179,10001,city,2.000000,0.055649,0.111297,True,0.097106,-0.014191,4.000000,18.000000,16683033.102578,29111575.059558,2.299575
10883,10255,city,1.250000,0.051473,0.064341,True,0.081944,0.017603,4.000000,10.000000,15431270.468567,24566209.889343,2.519015
10883,10255,city,1.500000,0.051473,0.077210,True,0.081944,0.004734,4.000000,10.000000,15431270.468567,24566209.889343,2.480422
10883,10255,city,2.000000,0.051473,0.102946,True,0.099554,-0.003393,6.000000,12.000000,15431270.468567,29845429.440587,2.609826
10300,10065,city,1.250000,0.006537,0.008171,False,,,,,1959753.503681,,1.720993
10300,10065,city,1.500000,0.006537,0.009806,False,,,,,1959753.503681,,1.827633
10300,10065,city,2.000000,0.006537,0.013074,True,0.020420,0.007346,3.000000,1.000000,1959753.503681,6121899.639737,2.016289
