source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.022640,0.028301,True,0.028198,-0.000103,4.000000,3.000000,6787436.490842,8453510.234577,6.790791
10028,10010,city,1.500000,0.022640,0.033961,True,0.033207,-0.000754,5.000000,2.000000,6787436.490842,9955096.310437,7.108376
10028,10010,city,2.000000,0.022640,0.045281,True,0.045893,0.000612,5.000000,5.000000,6787436.490842,13758288.425474,6.854172
10064,10028,city,1.250000,0.040169,0.050211,True,0.051564,0.001353,1.000000,8.000000,12042216.798352,15458354.727464,4.069268
10064,10028,city,1.500000,0.040169,0.060253,True,0.060571,0.000318,3.000000,9.000000,12042216.798352,18158796.743884,3.830773
10064,10028,city,2.000000,0.040169,0.080337,True,0.060821,-0.019516,2.000000,9.000000,12042216.798352,18233537.893577,3.852731
10025,10035,city,1.250000,0.055346,0.069182,True,0.073857,0.004675,7.000000,8.000000,16592189.451496,22141734.159052,3.103322
10025,10035,city,1.500000,0.055346,0.083018,True,0.079173,-0.003845,4.000000,13.000000,16592189.451496,23735586.129263,3.025088
10025,10035,city,2.000000,0.055346,0.110691,True,0.088216,-0.022475,5.000000,14.000000,16592189.451496,26446562.090918,2.977270
10179,10001,city,1.250000,0.056043,0.070054,True,0.070630,0.000577,5.000000,11.000000,16801213.414359,21174352.174919,2.574507
10179,10001,city,1.500000,0.056043,0.084064,True,0.084018,-0.000046,7.000000,13.000000,16801213.414359,25188028.847575,2.694769
10179,10001,city,2.000000,0.056043,0.112086,True,0.084203,-0.027882,6.000000,12.000000,16801213.414359,25243479.632965,2.743391
10883,10255,city,1.250000,0.051543,0.064429,False,,,,,15452224.445932,,1.339738
10883,10255,city,1.500000,0.051543,0.077315,False,,,,,15452224.445932,,1.364860
10883,10255,city,2.000000,0.051543,0.103086,False,,,,,15452224.445932,,1.340552
10300,10065,city,1.250000,0.006624,0.008279,True,0.008569,0.000289,1.000000,1.000000,1985684.919641,2568845.278121,4.178980
10300,10065,city,1.500000,0.006624,0.009935,True,0.011172,0.001236,1.000000,1.000000,1985684.919641,3349204.192291,4.781888
10300,10065,city,2.000000,0.006624,0.013247,True,0.014072,0.000825,2.000000,0.000000,1985684.919641,4218759.839320,5.210074
