source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021471,0.026839,True,0.027797,0.000958,2,4,6436798.708903,8333229.243829,5.251652
10028,10010,city,1.500000,0.021471,0.032206,True,0.033891,0.001685,4,4,6436798.708903,10160207.014871,5.084807
10028,10010,city,2.000000,0.021471,0.042942,True,0.047030,0.004088,6,6,6436798.708903,14099244.345595,5.143362
10064,10028,city,1.250000,0.040150,0.050187,True,0.051082,0.000895,1,8,12036591.318489,15314035.626320,4.896183
10064,10028,city,1.500000,0.040150,0.060225,True,0.060191,-0.000033,3,9,12036591.318489,18044862.818083,4.967872
10064,10028,city,2.000000,0.040150,0.080299,True,0.073989,-0.006310,4,10,12036591.318489,22181348.624665,5.004094
10025,10035,city,1.250000,0.059160,0.073950,True,0.074179,0.000229,3,13,17735732.370222,22238404.000407,5.234233
10025,10035,city,1.500000,0.059160,0.088740,True,0.087977,-0.000763,4,16,17735732.370222,26374750.653159,5.143328
10025,10035,city,2.000000,0.059160,0.118320,True,0.097022,-0.021298,5,17,17735732.370222,29086398.276071,5.285892
10179,10001,city,1.250000,0.055833,0.069791,True,0.070821,0.001030,4,12,16738168.627313,21231565.321122,3.052425
10179,10001,city,1.500000,0.055833,0.083749,True,0.084184,0.000435,4,14,16738168.627313,25237649.808178,3.044603
10179,10001,city,2.000000,0.055833,0.111665,True,0.097668,-0.013997,6,14,16738168.627313,29280015.167178,3.008187
10883,10255,city,1.250000,0.051756,0.064694,True,0.079342,0.014648,4,9,15515920.148903,23786209.989549,2.454388
10883,10255,city,1.500000,0.051756,0.077633,True,0.079342,0.001709,4,9,15515920.148903,23786209.989549,2.381942
10883,10255,city,2.000000,0.051756,0.103511,True,0.103865,0.000354,3,15,15515920.148903,31138007.431466,2.301838
10300,10065,city,1.250000,0.006621,0.008276,True,0.006903,-0.001373,1,0,1984879.219471,2069346.723728,2.074786
10300,10065,city,1.500000,0.006621,0.009931,True,0.006903,-0.003029,1,0,1984879.219471,2069346.723728,2.427879
10300,10065,city,2.000000,0.006621,0.013242,True,0.016540,0.003298,2,1,1984879.219471,4958442.721424,2.358143
