source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021766,0.027208,True,0.027124,-0.000084,3,2,6525408.601622,8131666.369006,3.632528
10028,10010,city,1.500000,0.021766,0.032650,True,0.032847,0.000197,5,3,6525408.601622,9847186.079816,3.463102
10028,10010,city,2.000000,0.021766,0.043533,True,0.041867,-0.001666,7,3,6525408.601622,12551368.519704,3.776293
10064,10028,city,1.250000,0.041931,0.052414,True,0.052918,0.000504,1,8,12570669.993698,15864398.668742,3.541058
10064,10028,city,1.500000,0.041931,0.062897,True,0.062251,-0.000646,2,9,12570669.993698,18662284.528986,3.139267
10064,10028,city,2.000000,0.041931,0.083862,True,0.082968,-0.000894,3,11,12570669.993698,24873275.580686,3.307363
10025,10035,city,1.250000,0.059516,0.074396,True,0.074132,-0.000264,6,10,17842595.417848,22224240.999993,3.807205
10025,10035,city,1.500000,0.059516,0.089275,True,0.092931,0.003657,6,14,17842595.417848,27860159.205110,3.421127
10025,10035,city,2.000000,0.059516,0.119033,True,0.092931,-0.026101,6,14,17842595.417848,27860159.205110,3.723884
10179,10001,city,1.250000,0.055715,0.069644,True,0.070191,0.000547,2,15,16703027.154370,21042784.736857,5.465020
10179,10001,city,1.500000,0.055715,0.083573,True,0.083514,-0.000059,5,16,16703027.154370,25036923.338373,4.791777
10179,10001,city,2.000000,0.055715,0.111431,True,0.096637,-0.014794,7,16,16703027.154370,28970985.425805,4.930436
10883,10255,city,1.250000,0.051830,0.064787,True,0.061890,-0.002897,7,4,15538216.429447,18554269.202887,4.309459
10883,10255,city,1.500000,0.051830,0.077745,True,0.075770,-0.001975,3,11,15538216.429447,22715163.403888,4.143432
10883,10255,city,2.000000,0.051830,0.103660,True,0.098080,-0.005580,6,12,15538216.429447,29403618.802479,4.227168
10300,10065,city,1.250000,0.006737,0.008422,True,0.010937,0.002515,1,1,2019767.122680,3278701.059264,2.331276
10300,10065,city,1.500000,0.006737,0.010106,True,0.010937,0.000831,1,1,2019767.122680,3278701.059264,2.794907
10300,10065,city,2.000000,0.006737,0.013474,True,0.013871,0.000397,1,1,2019767.122680,4158485.936502,3.182815
