source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.022064,0.027580,True,0.027696,0.000116,3.000000,2.000000,6614548.912685,8303024.204796,6.738850
10028,10010,city,1.500000,0.022064,0.033096,True,0.033128,0.000032,6.000000,1.000000,6614548.912685,9931521.215612,6.643933
10028,10010,city,2.000000,0.022064,0.044128,True,0.040996,-0.003132,6.000000,2.000000,6614548.912685,12290210.445113,6.615509
10064,10028,city,1.250000,0.040101,0.050126,True,0.051326,0.001199,1.000000,8.000000,12022019.362707,15387049.208532,4.018727
10064,10028,city,1.500000,0.040101,0.060152,True,0.060583,0.000431,2.000000,9.000000,12022019.362707,18162384.716394,3.834832
10064,10028,city,2.000000,0.040101,0.080202,True,0.060891,-0.019312,6.000000,6.000000,12022019.362707,18254524.213861,3.966216
10025,10035,city,1.250000,0.059383,0.074229,True,0.074487,0.000259,4.000000,12.000000,17802515.875710,22330781.421506,5.081691
10025,10035,city,1.500000,0.059383,0.089074,True,0.087851,-0.001223,6.000000,14.000000,17802515.875710,26337055.857987,5.123438
10025,10035,city,2.000000,0.059383,0.118766,True,0.096892,-0.021874,7.000000,15.000000,17802515.875710,29047502.941334,5.280130
10179,10001,city,1.250000,0.055860,0.069825,True,0.070583,0.000758,4.000000,12.000000,16746507.155940,21160286.601905,3.279334
10179,10001,city,1.500000,0.055860,0.083791,True,0.083832,0.000042,6.000000,14.000000,16746507.155940,25132319.701192,3.279340
10179,10001,city,2.000000,0.055860,0.111721,True,0.084187,-0.027534,5.000000,15.000000,16746507.155940,25238479.906708,3.315989
10883,10255,city,1.250000,0.051597,0.064496,False,,,,,15468258.421815,,1.344776
10883,10255,city,1.500000,0.051597,0.077395,False,,,,,15468258.421815,,1.371743
10883,10255,city,2.000000,0.051597,0.103193,False,,,,,15468258.421815,,1.331978
10300,10065,city,1.250000,0.006688,0.008361,True,0.008742,0.000381,2.000000,0.000000,2005132.281223,2620739.815228,2.881177
10300,10065,city,1.500000,0.006688,0.010033,True,0.008742,-0.001291,2.000000,0.000000,2005132.281223,2620739.815228,3.202600
10300,10065,city,2.000000,0.006688,0.013377,True,0.016435,0.003059,2.000000,1.000000,2005132.281223,4927190.824903,3.145627
