source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.021601,0.027001,True,0.026992,-0.000009,3.000000,3.000000,6475805.129515,8092055.235963,6.494940
10028,10010,city,1.500000,0.021601,0.032401,True,0.031183,-0.001219,5.000000,3.000000,6475805.129515,9348338.216368,6.299934
10028,10010,city,2.000000,0.021601,0.043202,True,0.042609,-0.000593,5.000000,5.000000,6475805.129515,12773941.375639,6.494963
10064,10028,city,1.250000,0.040882,0.051103,True,0.051818,0.000715,1.000000,8.000000,12256211.761506,15534708.916595,1.856121
10064,10028,city,1.500000,0.040882,0.061323,True,0.061078,-0.000245,2.000000,9.000000,12256211.761506,18310844.256669,1.830562
10064,10028,city,2.000000,0.040882,0.081765,True,0.065092,-0.016672,3.000000,9.000000,12256211.761506,19514170.609063,1.838876
10025,10035,city,1.250000,0.059449,0.074311,True,0.074100,-0.000211,7.000000,9.000000,17822308.949373,22214698.273368,5.932263
10025,10035,city,1.500000,0.059449,0.089173,True,0.088343,-0.000830,6.000000,14.000000,17822308.949373,26484656.916125,5.918699
10025,10035,city,2.000000,0.059449,0.118898,True,0.114193,-0.004705,8.000000,17.000000,17822308.949373,34234210.177744,6.316459
10179,10001,city,1.250000,0.056113,0.070142,True,0.071022,0.000880,3.000000,13.000000,16822355.102786,21291892.946900,5.223753
10179,10001,city,1.500000,0.056113,0.084170,True,0.084217,0.000047,4.000000,14.000000,16822355.102786,25247491.287743,4.997694
10179,10001,city,2.000000,0.056113,0.112227,True,0.098200,-0.014026,5.000000,17.000000,16822355.102786,29439686.984943,4.950341
10883,10255,city,1.250000,0.051923,0.064904,False,,,,,15566196.437163,,1.325128
10883,10255,city,1.500000,0.051923,0.077885,False,,,,,15566196.437163,,1.333135
10883,10255,city,2.000000,0.051923,0.103846,False,,,,,15566196.437163,,1.386424
10300,10065,city,1.250000,0.008869,0.011086,True,0.016696,0.005610,2.000000,1.000000,2658886.428905,5005317.504019,1.957307
10300,10065,city,1.500000,0.008869,0.013304,True,0.016696,0.003392,2.000000,1.000000,2658886.428905,5005317.504019,1.912370
10300,10065,city,2.000000,0.008869,0.017738,True,0.016696,-0.001042,2.000000,1.000000,2658886.428905,5005317.504019,1.857297
