source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020935,0.026169,True,0.026743,0.000574,3.000000,3.000000,6276152.362896,8017301.298907,6.352266
10028,10010,city,1.500000,0.020935,0.031402,True,0.031142,-0.000260,5.000000,2.000000,6276152.362896,9336229.884990,6.448414
10028,10010,city,2.000000,0.020935,0.041870,True,0.045010,0.003140,7.000000,4.000000,6276152.362896,13493725.009986,6.784189
10064,10028,city,1.250000,0.042103,0.052629,True,0.052070,-0.000559,5.000000,6.000000,12622124.703589,15610147.290447,4.192180
10064,10028,city,1.500000,0.042103,0.063154,True,0.063005,-0.000149,3.000000,8.000000,12622124.703589,18888513.671890,4.363110
10064,10028,city,2.000000,0.042103,0.084206,True,0.077454,-0.006751,4.000000,10.000000,12622124.703589,23220266.527073,4.249824
10025,10035,city,1.250000,0.053613,0.067016,True,0.065061,-0.001955,10.000000,4.000000,16072693.652847,19504726.672636,5.856254
10025,10035,city,1.500000,0.053613,0.080419,True,0.077327,-0.003092,5.000000,11.000000,16072693.652847,23181959.765699,5.702806
10025,10035,city,2.000000,0.053613,0.107225,True,0.090033,-0.017193,6.000000,12.000000,16072693.652847,26991140.453321,5.877410
10179,10001,city,1.250000,0.057449,0.071812,True,0.067720,-0.004092,1.000000,14.000000,17222923.813248,20302026.510886,2.872900
10179,10001,city,1.500000,0.057449,0.086174,True,0.086074,-0.000101,3.000000,16.000000,17222923.813248,25804246.348339,2.911518
10179,10001,city,2.000000,0.057449,0.114899,True,0.095012,-0.019887,3.000000,18.000000,17222923.813248,28483877.616571,2.878040
10883,10255,city,1.250000,0.051581,0.064477,True,0.061992,-0.002484,2.000000,10.000000,15463681.555839,18584799.344552,6.355743
10883,10255,city,1.500000,0.051581,0.077372,True,0.079380,0.002008,3.000000,13.000000,15463681.555839,23797496.360472,6.041237
10883,10255,city,2.000000,0.051581,0.103163,True,0.105930,0.002767,4.000000,18.000000,15463681.555839,31756920.576164,6.171444
10300,10065,city,1.250000,0.006646,0.008307,False,,,,,1992334.867997,,1.893958
10300,10065,city,1.500000,0.006646,0.009969,False,,,,,1992334.867997,,2.282546
10300,10065,city,2.000000,0.006646,0.013291,True,0.020819,0.007527,4.000000,1.000000,1992334.867997,6241341.628366,2.482568
