gs_id,delay_ms,calc_time_ms
10001,1.879155715618341,0.08928030729293823
10002,2.755196084771111,0.04338286817073822
10003,2.3044627463830647,0.03998586907982826
10004,2.213142260121446,0.04651816561818123
10005,2.6449292252532843,0.033153221011161804
10006,2.1207308812607764,0.03321422263979912
10007,1.761180756614363,0.04211999475955963
10008,1.7272564582592167,0.041208695620298386
10009,2.3198993446673946,0.035727862268686295
10010,2.034923551925841,0.05284091457724571
10011,1.766911359188585,0.035738106817007065
10012,2.0247007909034567,0.0283936969935894
10013,1.75461430775309,0.03945501521229744
10014,1.7343779717932697,0.02846401184797287
10015,3.5628847603732203,0.06282003596425056
10016,2.4148293336355477,0.03748200833797455
10017,2.660910924407532,0.032120849937200546
10018,1.9765728452252047,0.03425590693950653
10019,1.7710345205014388,0.03467593342065811
10020,2.8031271467070176,0.033653806895017624
10021,1.744888878127155,0.04190998151898384
10022,5.632456274318493,0.0562579371035099
10023,2.071380804441583,0.036559998989105225
10024,1.8733954036247187,0.04424387589097023
10025,1.8066561802402956,0.06892206147313118
10026,2.853395853128056,0.03777211531996727
10027,1.9960281667237523,0.023063737899065018
10028,1.8219886670854593,0.06856117397546768
10029,1.984302816382444,0.018314924091100693
10030,2.432943495917099,0.03310292959213257
10031,2.0692917892270737,0.024477019906044006
10032,2.224152927473096,0.03792205825448036
10033,1.9491680094940071,0.03311270847916603
10034,1.8392620666080821,0.04180893301963806
10035,1.9393389459352892,0.03304285928606987
10036,2.0001736583045933,0.028464943170547485
10037,1.713343926083533,0.02516806125640869
10038,1.929664544659133,0.04796171560883522
10039,3.2002766521007655,0.03529805690050125
10040,1.7406830950231675,0.038893893361091614
10041,2.0984999743345205,0.03201235085725784
10042,2.1368221569689716,0.031659845262765884
10043,2.7641517230444226,0.04202965646982193
10044,2.1729615286347665,0.03483705222606659
10045,2.3790284352724904,0.037801917642354965
10046,2.9123226736817704,0.03816327080130577
10047,1.8147277379648867,0.03089895471930504
10048,2.84882008908583,0.03765197470784187
10049,2.067655972505525,0.03146985545754433
10050,1.9378728201929634,0.03768177703022957
10051,2.0400087913043197,0.04120776429772377
10052,2.1567125015670285,0.03697117790579796
10053,1.9836179876668363,0.03221118822693825
10054,1.9380270578650876,0.047812238335609436
10055,2.056778832257735,0.051658134907484055
10056,2.0669497223113344,0.042590778321027756
10057,1.8041876241411359,0.06193900480866432
10058,1.984491542630259,0.0266307033598423
10059,2.467555978385044,0.03202073276042938
10060,1.9972417653060919,0.03482727333903313
10061,1.9052085557515799,0.03849295899271965
10062,2.430764721177133,0.03719097003340721
10063,2.2175386727351483,0.03804219886660576
10064,2.5530213455261936,0.03146985545754433
10065,1.8462332134360369,0.04749977961182594
10066,1.8559363085145715,0.04088785499334335
10067,2.4560629816688753,0.038123223930597305
10068,2.3824884490561673,0.037861987948417664
10069,1.8490381568044234,0.07153628394007683
10070,2.237228743321926,0.04789140075445175
10071,2.6685791422321805,0.03840401768684387
10072,2.250838435082718,0.04129810258746147
10073,1.9714107082443706,0.019006896764039993
10074,7.5652524795412885,0.017963815480470657
10075,1.726212516353624,0.04763063043355942
10076,2.0019686340378016,0.03201095387339592
10077,2.1059008178066496,0.03165099769830704
10078,1.9202658011900497,0.03154994919896126
10079,2.260131524019771,0.038693659007549286
10080,3.0686348633132967,0.047830864787101746
10081,2.1130039263433,0.04180986434221268
10082,2.198834605783343,0.04114815965294838
10083,1.9505065324895663,0.03761192783713341
10084,1.9581985852698223,0.024928245693445206
10085,1.8193540186289114,0.03901403397321701
10086,1.738339342520129,0.04840269684791565
10087,2.2215581549667793,0.02802303060889244
10088,1.7874085141934921,0.03817304968833923
10089,1.856590686058545,0.054554082453250885
10090,1.984330569109407,0.04523713141679764
10091,2.1317305113961935,0.03867270424962044
10092,2.456161850065679,0.028513837605714798
10093,1.9197354113682732,0.03794301301240921
10094,2.048103080816208,0.0444948673248291
10095,1.8603142922244271,0.06473390385508537
10096,2.464726032553499,0.034425873309373856
10097,1.8897514010985386,0.02497714012861252
10098,2.4160238932033944,0.031460076570510864
10099,2.029182669816193,0.0318712554872036
10100,2.6152282072159023,0.031169969588518143
10101,1.931737422488284,0.05436409264802933
10102,2.132599606672265,0.03759097307920456
10103,2.150616448461931,0.03459583967924118
10104,1.940422601262021,0.04662899300456047
10105,2.9424585635921905,0.040567945688962936
10106,2.0249504090529626,0.04602828994393349
10107,1.9055305945369188,0.054484233260154724
10108,2.509852859561693,0.031299889087677
10109,2.3338692958197527,0.041940249502658844
10110,1.8256524090136892,0.037682242691516876
10111,1.8109128315891543,0.021771062165498734
10112,2.2289678873497007,0.031050294637680054
10113,2.888444150815892,0.03459583967924118
10114,1.7921103308739823,0.0671781599521637
10115,2.320154968738562,0.04100799560546875
10116,2.2902196203303835,0.03544799983501434
10117,1.9132724659786118,0.041108112782239914
10118,1.7408684471121152,0.05829194560647011
10119,1.8059867431743184,0.04427414387464523
10120,1.9656799032350798,0.028423964977264404
10121,2.4839367876408187,0.03474671393632889
10122,2.0030824468210757,0.038043130189180374
10123,1.996290464283069,0.0348859466612339
10124,2.0875864966737803,0.03833277150988579
10125,2.0360160924035786,0.02547912299633026
10126,1.8794254683022449,0.04734983667731285
10127,1.9257563767364598,0.07186736911535263
10128,1.700568324615576,0.024727080017328262
10129,2.8145700796300503,0.027943868190050125
10130,2.2766197855678185,0.03757094964385033
10131,1.9493079040462795,0.0410890206694603
10132,2.1084483019492093,0.035007018595933914
10133,2.5028129239116272,0.0314502976834774
10134,2.3666572406974646,0.03409525379538536
10135,1.9107839888894549,0.03833277150988579
10136,1.7840692973200751,0.0709746964275837
10137,2.062653120484962,0.03136973828077316
10138,3.1648436024084794,0.04499591886997223
10139,2.381285948882129,0.037872232496738434
10140,2.125874682957184,0.03798212856054306
10141,6.545408182822917,0.037560705095529556
10142,2.1491364304036122,0.03121001645922661
10143,1.933132632519259,0.04151882603764534
10144,2.208482676360248,0.030858907848596573
10145,2.2645552684943726,0.034895725548267365
10146,1.8912329041055576,0.031981151551008224
10147,1.773643915179196,0.02768309786915779
10148,3.3996719154867527,0.07007410749793053
10149,1.7863244961323042,0.024886801838874817
10150,2.4267878959420193,0.055966898798942566
10151,1.75084493526588,0.034695956856012344
10152,1.791512388361767,0.04088832065463066
10153,3.2800316577601234,0.027703121304512024
10154,1.9561218626258319,0.04403432831168175
10155,2.447795102003815,0.03166962414979935
10156,1.8017366950721512,0.06880098953843117
10157,1.794407483091592,0.03849295899271965
10158,1.950341787727025,0.04377402365207672
10159,1.8615514385775316,0.021200161427259445
10160,1.9107170942776037,0.037983059883117676
10161,1.8268689184958622,0.03158021718263626
10162,2.1819706947316133,0.03802170976996422
10163,1.8458228024573942,0.02752291038632393
10164,2.577765604702406,0.02820417284965515
10165,1.976260600915986,0.03475602716207504
10166,2.482882712628046,0.03757234662771225
10167,1.7398758953972622,0.05774013698101044
10168,1.9112923123622907,0.024998094886541367
10169,1.7224217112999247,0.044374726712703705
10170,1.9381906431765257,0.017925165593624115
10171,2.0843286293504346,0.0424007885158062
10172,2.38463888631437,0.030829105526208878
10173,1.9162579173511363,0.0506560318171978
10174,2.5301758495896616,0.03779307007789612
10175,1.7913639591448784,0.03167986869812012
10176,1.9546542383807934,0.018014106899499893
10177,1.7424667452799159,0.03776233643293381
10178,2.3198675681585934,0.03190105780959129
10179,1.7273983021534425,0.06447313353419304
10180,2.980409525178565,0.03820285201072693
10181,1.803605815489308,0.06646616384387016
10182,1.9735219536980313,0.035478267818689346
10183,2.4551199849260277,0.03127986565232277
10184,2.0500704593651773,0.03445520997047424
10185,1.7433073865987028,0.024938024580478668
10186,1.8492281169464015,0.02185208722949028
10187,2.177887699296772,0.04159891977906227
10188,1.8690061055578588,0.03150012344121933
10189,2.289889932871146,0.03127986565232277
10190,2.1996448739635603,0.04737032577395439
10191,2.152837290866285,0.03152014687657356
10192,1.8097146569316311,0.021570827811956406
10193,1.8716534125016262,0.031218864023685455
10194,2.6722130586781794,0.041289255023002625
10195,1.8616350633333343,0.03440584987401962
10196,1.9010105542622138,0.02161087468266487
10197,1.8852796695650276,0.04112906754016876
10198,1.7293936731754536,0.04771118983626366
10199,2.049398094520895,0.06342120468616486
10200,2.0429534215086425,0.04106806591153145
10201,2.6860439860122938,0.04092790186405182
10202,1.9141111803661521,0.032071955502033234
10203,2.3719935754978674,0.03461586311459541
10204,1.7040965843972256,0.024687033146619797
10205,2.0440923838273766,0.03885384649038315
10206,1.733993998968795,0.051569193601608276
10207,1.7020179062495955,0.024897046387195587
10208,2.2171700223145594,0.04139915108680725
10209,1.7526689882549893,0.04187971353530884
10210,1.8988761401429213,0.03806315362453461
10211,2.1127878033486005,0.035346951335668564
10212,1.7184948240498759,0.025227665901184082
10213,1.7219510126405742,0.04746997728943825
10214,2.0340937000125163,0.028034206479787827
10215,2.099296476845654,0.035517849028110504
10216,2.0847345613596606,0.03190012648701668
10217,1.7793992222825723,0.028654932975769043
10218,3.251079389120987,0.05491496995091438
10219,1.883276590417695,0.05578715354204178
10220,1.8658892385514803,0.03195134922862053
10221,1.804242974326854,0.02871500328183174
10222,1.8224324459086387,0.04168925806879997
10223,2.1913196417028282,0.03477698192000389
10224,1.992712171237423,0.0288449227809906
10225,1.7951515567919725,0.06993301212787628
10226,1.7503804217884391,0.03506708890199661
10227,1.7991589125191483,0.03163004294037819
10228,1.8014679597215362,0.021300744265317917
10229,1.9075267190917973,0.04484597593545914
10230,2.6130127414832036,0.03126868978142738
10231,1.7849101138934347,0.07000379264354706
10232,2.0856782283282596,0.040967948734760284
10233,1.9322114118551725,0.04553701728582382
10234,2.0664918982180294,0.03583775833249092
10235,1.9134699180212993,0.04180986434221268
10236,2.290676538988968,0.034765806049108505
10237,2.497477040091714,0.04155980423092842
10238,1.8108832882013963,0.03826292231678963
10239,2.311711225514848,0.03179023042321205
10240,1.814970010347745,0.03195088356733322
10241,1.9220154405122483,0.048253219574689865
10242,1.8703133800875384,0.031729694455862045
10243,2.424219195551831,0.03104889765381813
10244,2.3839338388933684,0.03144005313515663
10245,6.659507552293347,0.04116818308830261
10246,2.384473985705555,0.03153132274746895
10247,2.083221125519517,0.03822287544608116
10248,1.8187210741875166,0.03804219886660576
10249,4.514666999102058,0.054283998906612396
10250,1.7525262047758734,0.05764001980423927
10251,2.172698226799379,0.024727080017328262
10252,2.076251116906266,0.03428477793931961
10253,1.9145949181681134,0.03833277150988579
10254,6.913926418851747,0.05683768540620804
10255,1.9276099632404944,0.0363597646355629
10256,1.8992620963107683,0.0607161782681942
10257,2.7671176888880584,0.03806222230195999
10258,2.0504645516942515,0.034765806049108505
10259,2.0271335055321957,0.02860371023416519
10260,1.7692990811690583,0.045637134462594986
10261,1.872152281558237,0.02508796751499176
10262,1.7988183278698302,0.050066038966178894
10263,2.6717950516357076,0.0347956083714962
10264,1.99827465106145,0.05988404154777527
10265,2.055696526457911,0.027723144739866257
10266,2.457809266384876,0.028343871235847473
10267,2.242848867104624,0.03440584987401962
10268,1.7552310353864995,0.07089506834745407
10269,1.8477713661632795,0.031449832022190094
10270,2.408320154078658,0.06673717871308327
10271,2.606022993216491,0.0380929559469223
10272,2.141342420523916,0.034706201404333115
10273,2.1626842134099507,0.035398174077272415
10274,1.8019359126552918,0.03765197470784187
10275,2.2218246045984893,0.041037797927856445
10276,2.255886500314479,0.034626107662916183
10277,2.742207011753632,0.06034504622220993
10278,1.88493427299823,0.04721991717815399
10279,3.5090130003792077,0.03481702879071236
10280,2.8981957858521477,0.07434096187353134
10281,1.7911487870769007,0.03792205825448036
10282,2.000720384426072,0.03807339817285538
10283,1.8037247568290131,0.04256097599864006
10284,1.917596251450974,0.046008266508579254
10285,1.861903006419224,0.031970907002687454
10286,1.8395334603051532,0.0314200296998024
10287,1.858891233973723,0.03536790609359741
10288,2.264873073193771,0.03474671393632889
10289,1.7581498773110082,0.04861317574977875
10290,2.3754534514832573,0.041037797927856445
10291,1.968595759068326,0.025379005819559097
10292,1.9671985023153644,0.03789225593209267
10293,2.051409304671776,0.02514803782105446
10294,2.162484479225741,0.031511299312114716
10295,1.8780076525323983,0.0692121684551239
10296,3.280703994318177,0.027602072805166245
10297,1.9338582570973974,0.03741215914487839
10298,2.0508181806633785,0.073309987783432
10299,1.9292219552106857,0.053952913731336594
10300,1.7686259844800696,0.04482502117753029
10301,1.97304012999144,0.03550807014107704
10302,2.060306349714818,0.04429370164871216
10303,1.705876552510024,0.02464698627591133
10304,2.96671255769433,0.04086829721927643
10305,1.934007658744977,0.04094839096069336
10306,2.0281185306762084,0.04110904410481453
10307,1.8256415412146083,0.05139783024787903
10308,2.8074214015743135,0.037882011383771896
10309,2.983865607058132,0.04187924787402153
10310,2.2892858769190565,0.031760893762111664
10311,2.2922782989830166,0.03878399729728699
10312,1.837348771331262,0.04147924482822418
10313,2.082189788623525,0.03469688817858696
10314,1.740999812937332,0.044354237616062164
10315,2.3557009304329606,0.0409688800573349
10316,2.9087547460663203,0.03464566543698311
10317,1.8115959180538161,0.050996895879507065
10318,1.8037631223967168,0.05444418638944626
10319,2.017047802588712,0.03444589674472809
10320,2.1495450373788243,0.04553701728582382
10321,1.933633150009506,0.031159259378910065
10322,2.246013444826892,0.04876311868429184
10323,2.1939662243434133,0.03167986869812012
10324,1.9448839576912254,0.02168118953704834
10325,3.5883745277956622,0.028504058718681335
10326,1.9161919608876083,0.0403672456741333
10327,2.180594153551223,0.03419583663344383
10328,1.7593024436806322,0.07027434185147285
10329,1.9841635905482597,0.03441516309976578
10330,2.6147568500477654,0.06937282159924507
10331,2.151954733880713,0.07066456601023674
10332,2.104018161953271,0.024806708097457886
10333,1.9780219034424817,0.031189993023872375
10334,2.3114629415377452,0.0377921387553215
10335,3.419591922504186,0.042140018194913864
10336,2.1233799126406705,0.03485614433884621
10337,1.8483674030608568,0.031460076570510864
10338,2.003863036596076,0.05343183875083923
10339,2.168596446798552,0.027763191610574722
10340,2.5334862516442893,0.03371434286236763
10341,1.9705861313318411,0.03467593342065811
10342,1.8354471162444137,0.043031759560108185
10343,2.1030254942577,0.038893893361091614
10344,9.146458288686086,0.04365434870123863
10345,1.836212283076793,0.06733834743499756
10346,2.0206150535586773,0.04161987453699112
10347,2.9756267808757033,0.03784196451306343
10348,2.0048265432645938,0.03836303949356079
10349,2.3479254355379346,0.037400983273983
10350,1.724208613467515,0.06949203088879585
10351,1.7211400857787176,0.03533763810992241
10352,2.3869889608947337,0.033663585782051086
10353,2.121886348291622,0.03163004294037819
10354,1.8712299523122502,0.05195010453462601
10355,2.0360124177442858,0.09826710447669029
10356,2.0142921552387927,0.04385411739349365
10357,1.9185721425845614,0.07616588845849037
10358,1.8678459527559772,0.03506708890199661
10359,2.3375285149125133,0.03255205228924751
10360,2.2523883109878935,0.038242898881435394
10361,1.8493285872120189,0.047960784286260605
10362,1.9780201735808385,0.048452988266944885
10363,2.1169604609044037,0.030939001590013504
10364,2.742484590105136,0.03421492874622345
10365,2.370666351803251,0.028654001653194427
10366,2.283531263580682,0.031100120395421982
10367,1.789982729667568,0.053291209042072296
10368,2.1554287730941373,0.03121001645922661
10369,2.2888420858791623,0.04793237894773483
10370,1.940607289188129,0.028934795409440994
10371,2.292254064960914,0.0378522090613842
10372,3.3411802238825317,0.0342358835041523
10373,1.9670662926721534,0.01790374517440796
10374,2.4232267877742464,0.030949246138334274
10375,2.1454769533810953,0.03451621159911156
10376,2.188093630722486,0.032100826501846313
10377,1.8340507478030372,0.028094276785850525
10378,2.0622255471869737,0.03783218562602997
10379,1.9523037901669271,0.034436117857694626
10380,2.040591752765658,0.08085416629910469
10381,2.3945416557133323,0.03474624827504158
10382,2.3634475761015152,0.04131859168410301
10383,1.762941807768628,0.025257933884859085
10384,3.0094952690801082,0.04486599937081337
10385,2.595122615403742,0.03112899139523506
10386,2.1256976576466693,0.04384387284517288
10387,2.0859988556757174,0.02877507358789444
10388,1.9788745378023338,0.040898099541664124
10389,2.0686231292926958,0.031460076570510864
10390,1.9468967763675153,0.035156961530447006
10391,1.9636832607346135,0.021581072360277176
10392,5.427422376230772,0.04171999171376228
10393,1.7531360254580504,0.04122825339436531
10394,1.9373831754544921,0.06001535803079605
10395,3.5164652038824076,0.0446750782430172
10396,2.242664084634142,0.034635886549949646
10397,2.323712481234467,0.030839350074529648
10398,2.411903327860651,0.03445614129304886
10399,2.8201783185809175,0.0673593021929264
10400,1.8705682459101336,0.041569117456674576
10401,5.4021397364242025,0.017833895981311798
10402,1.7428356461134282,0.03808317705988884
10403,1.944654415250647,0.030998606234788895
10404,1.705946794383743,0.044063664972782135
10405,1.8620063782931695,0.042129773646593094
10406,1.9236162380558497,0.031319912523031235
10407,1.982968818842692,0.06196880713105202
10408,2.356329400133542,0.04731118679046631
10409,1.808422478621476,0.03185076639056206
10410,2.288419994672562,0.03356393426656723
10411,2.23806394649249,0.03698095679283142
10412,1.8530206352548635,0.038704369217157364
10413,2.5731856203438026,0.06117671728134155
10414,2.1763063152761877,0.0314200296998024
10415,3.3290732282392193,0.05371216684579849
10416,3.0220744344606225,0.04817172884941101
10417,3.098971218181688,0.05475478246808052
10418,1.867811063353923,0.03150012344121933
10419,2.2256313675376576,0.035458244383335114
10420,2.4600314013401414,0.03173062577843666
10421,1.786317635002792,0.04719989374279976
10422,1.7358667041993385,0.028213951736688614
10423,2.4094769245066376,0.03478582948446274
10424,1.8871756562143036,0.04110904410481453
10425,1.748105068640774,0.03762217238545418
10426,3.397618966561629,0.0315704382956028
10427,2.158291233491156,0.03163982182741165
10428,1.9786874866406048,0.03751087933778763
10429,1.9017296920263587,0.04164036363363266
10430,2.3939061700243465,0.03143027424812317
10431,2.159510935710964,0.030818860977888107
10432,2.589331094763082,0.03400538116693497
10433,2.0007761752728044,0.01798383891582489
10434,1.9069057865113104,0.04131859168410301
10435,1.861197713027829,0.03363378345966339
10436,2.0909487763516155,0.031228642910718918
10437,2.4524420789715227,0.03774184733629227
10438,1.7117322895588196,0.02449704334139824
10439,1.797767034188636,0.04451395943760872
10440,2.1076392755140185,0.04171999171376228
10441,1.7586351030666276,0.024195760488510132
