source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.022198,0.027747,True,0.027712,-0.000035,4,2,6654763.035129,8307985.401359,4.324911
10028,10010,city,1.500000,0.022198,0.033297,True,0.032081,-0.001216,5,3,6654763.035129,9617675.186331,4.177174
10028,10010,city,2.000000,0.022198,0.044396,True,0.044996,0.000601,7,5,6654763.035129,13489591.034231,4.413209
10064,10028,city,1.250000,0.040942,0.051178,True,0.044299,-0.006879,2,7,12274238.650342,13280563.847786,2.604933
10064,10028,city,1.500000,0.040942,0.061414,True,0.060507,-0.000907,1,10,12274238.650342,18139395.615040,2.556784
10064,10028,city,2.000000,0.040942,0.081885,True,0.080282,-0.001603,5,10,12274238.650342,24067854.357382,2.455733
10025,10035,city,1.250000,0.063776,0.079720,True,0.078768,-0.000951,7,9,19119473.601527,23614163.120402,5.716055
10025,10035,city,1.500000,0.063776,0.095664,True,0.096741,0.001077,11,9,19119473.601527,29002109.777323,5.945948
10025,10035,city,2.000000,0.063776,0.127551,True,0.118303,-0.009248,10,16,19119473.601527,35466386.301083,5.713734
10179,10001,city,1.250000,0.056319,0.070398,True,0.070810,0.000411,2,15,16883942.631834,21228227.444669,2.241218
10179,10001,city,1.500000,0.056319,0.084478,True,0.084202,-0.000276,4,15,16883942.631834,25243046.688627,2.342230
10179,10001,city,2.000000,0.056319,0.112638,True,0.097634,-0.015004,5,18,16883942.631834,29269856.253812,2.360549
10883,10255,city,1.250000,0.052178,0.065222,True,0.084965,0.019743,4,10,15642489.218286,25471855.828437,2.296560
10883,10255,city,1.500000,0.052178,0.078267,True,0.084965,0.006698,4,10,15642489.218286,25471855.828437,2.280065
10883,10255,city,2.000000,0.052178,0.104355,True,0.102547,-0.001809,7,13,15642489.218286,30742750.447615,2.287818
10300,10065,city,1.250000,0.008998,0.011248,True,0.016751,0.005504,2,1,2697600.848717,5021938.049985,2.423341
10300,10065,city,1.500000,0.008998,0.013497,True,0.016751,0.003254,2,1,2697600.848717,5021938.049985,2.451935
10300,10065,city,2.000000,0.008998,0.017996,True,0.016751,-0.001245,2,1,2697600.848717,5021938.049985,2.564479
