source,target,pair_type,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
10028,10010,city,1.250000,0.020940,0.026174,True,0.027233,0.001059,4.000000,2.000000,6277533.943460,8164396.811962,6.796596
10028,10010,city,1.500000,0.020940,0.031409,True,0.031590,0.000181,5.000000,2.000000,6277533.943460,9470528.459564,6.521933
10028,10010,city,2.000000,0.020940,0.041879,True,0.037629,-0.004251,4.000000,3.000000,6277533.943460,11280762.988826,6.721364
10064,10028,city,1.250000,0.042866,0.053582,True,0.054131,0.000549,1.000000,8.000000,12850817.737024,16228059.416884,4.832914
10064,10028,city,1.500000,0.042866,0.064299,True,0.064220,-0.000078,2.000000,10.000000,12850817.737024,19252735.655971,4.786273
10064,10028,city,2.000000,0.042866,0.085731,True,0.068322,-0.017409,4.000000,9.000000,12850817.737024,20482486.905884,4.981419
10025,10035,city,1.250000,0.053840,0.067300,True,0.067705,0.000404,6.000000,8.000000,16140943.344157,20297399.374615,3.865278
10025,10035,city,1.500000,0.053840,0.080761,True,0.077427,-0.003333,5.000000,11.000000,16140943.344157,23212099.880277,3.837305
10025,10035,city,2.000000,0.053840,0.107681,True,0.086544,-0.021137,6.000000,12.000000,16140943.344157,25945287.525487,3.844406
10179,10001,city,1.250000,0.052595,0.065744,True,0.062499,-0.003245,2.000000,11.000000,15767664.482709,18736758.594636,2.817781
10179,10001,city,1.500000,0.052595,0.078893,True,0.080295,0.001402,3.000000,16.000000,15767664.482709,24071835.307739,2.824659
10179,10001,city,2.000000,0.052595,0.105191,True,0.102336,-0.002854,7.000000,16.000000,15767664.482709,30679627.400494,2.795755
10883,10255,city,1.250000,0.051710,0.064637,True,0.088112,0.023475,1.000000,15.000000,15502138.845933,26415185.247456,2.376450
10883,10255,city,1.500000,0.051710,0.077564,True,0.088112,0.010547,1.000000,15.000000,15502138.845933,26415185.247456,2.704569
10883,10255,city,2.000000,0.051710,0.103419,True,0.101386,-0.002033,3.000000,17.000000,15502138.845933,30394800.357770,2.320035
10300,10065,city,1.250000,0.009174,0.011467,False,,,,,2750206.860334,,1.583765
10300,10065,city,1.500000,0.009174,0.013761,True,0.024706,0.010945,1.000000,5.000000,2750206.860334,7406654.539655,1.562916
10300,10065,city,2.000000,0.009174,0.018347,True,0.024706,0.006359,1.000000,5.000000,2750206.860334,7406654.539655,1.524168
